"ACCOUNT_NUM","APPRAISAL_YR","SECTION_NUM","SPTD_CD","SPTD_DESC","ZONING","FRONT_DIM","DEPTH_DIM","AREA_SIZE","AREA_UOM_DESC","PRICING_METH_DESC","COST_PER_UOM","MARKET_ADJ_PCT","VAL_AMT","AG_USE_IND","ACCT_AG_VAL_AMT"
"00000399772000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","70","146","9325.000","SQUARE FEET","FLAT PRICE","145000.00",".00","145000.00","N","0"
"00000399799000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","68","125","8268.000","SQUARE FEET","FLAT PRICE","145000.00",".00","145000.00","N","0"
"00000399805000000","2019","1","C12","COMMERCIAL - VACANT PLOTTED LOTS/TRACTS","SINGLE FAMILY DISTRICT 7,500 S","0","0","40079.000","SQUARE FEET","STANDARD","10.00",".00","400790.00","N","0"
"00000399814000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","65","134","10432.000","SQUARE FEET","FLAT PRICE","145000.00",".00","145000.00","N","0"
"00000399829000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","70","150","11637.000","SQUARE FEET","FLAT PRICE","145000.00",".00","145000.00","N","0"
"00000399877000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","70","147","11055.000","SQUARE FEET","FLAT PRICE","145000.00",".00","145000.00","N","0"
"00000399979000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","70","110","7960.000","SQUARE FEET","FLAT PRICE","145000.00",".00","145000.00","N","0"
"00000399997000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","70","110","8066.000","SQUARE FEET","FLAT PRICE","145000.00",".00","145000.00","N","0"
"00000400003000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","70","110","7064.000","SQUARE FEET","FLAT PRICE","145000.00",".00","145000.00","N","0"
"00000400114000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","70","110","7911.000","SQUARE FEET","FLAT PRICE","145000.00",".00","145000.00","N","0"
"00000400135000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","100","110","9873.000","SQUARE FEET","FLAT PRICE","145000.00",".00","145000.00","N","0"
"00000400141000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","105","110","10603.000","SQUARE FEET","FLAT PRICE","145000.00",".00","145000.00","N","0"
"00000400150000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","105","110","10747.000","SQUARE FEET","FLAT PRICE","145000.00",".00","145000.00","N","0"
"00000400162000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","71","126","7768.000","SQUARE FEET","FLAT PRICE","145000.00",".00","145000.00","N","0"
"00000400207000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","70","110","8145.000","SQUARE FEET","FLAT PRICE","145000.00",".00","145000.00","N","0"
"00000400234000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","111","96","10420.000","SQUARE FEET","FLAT PRICE","145000.00","-.20","116000.00","N","0"
"00000400264000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","100","110","10773.000","SQUARE FEET","FLAT PRICE","145000.00",".00","145000.00","N","0"
"00000400303000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","70","110","8332.000","SQUARE FEET","FLAT PRICE","145000.00",".00","145000.00","N","0"
"00000400309000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","70","110","7991.000","SQUARE FEET","FLAT PRICE","145000.00",".00","145000.00","N","0"
"00000400354000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","70","122","8856.000","SQUARE FEET","FLAT PRICE","145000.00",".00","145000.00","N","0"
"00000400408000000","2019","1","B12","MFR - DUPLEXES","D LIQUOR CONTROL OVERLAY DISTR","73","140","9967.000","SQUARE FEET","FLAT PRICE","145000.00","-.10","130500.00","N","0"
"00000400420000000","2019","1","B12","MFR - DUPLEXES","D LIQUOR CONTROL OVERLAY DISTR","69","177","16976.000","SQUARE FEET","FLAT PRICE","145000.00",".00","145000.00","N","0"
"00000400444000000","2019","1","B12","MFR - DUPLEXES","D LIQUOR CONTROL OVERLAY DISTR","70","135","9313.000","SQUARE FEET","FLAT PRICE","145000.00",".00","145000.00","N","0"
"00000400531000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","60","140","8400.000","SQUARE FEET","STANDARD","65.00",".00","546000.00","N","0"
"00000400555000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","55","138","7590.000","SQUARE FEET","STANDARD","65.00","-.30","345345.00","N","0"
"00000400621000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","60","140","8400.000","SQUARE FEET","STANDARD","65.00",".00","546000.00","N","0"
"00000400711000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","60","160","9600.000","SQUARE FEET","STANDARD","65.00",".00","624000.00","N","0"
"00000400738000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","60","164","9561.000","SQUARE FEET","STANDARD","65.00",".00","621465.00","N","0"
"00000400783000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","60","160","9600.000","SQUARE FEET","STANDARD","65.00",".00","624000.00","N","0"
"00000400828000000","2019","1","A11","SINGLE FAMILY RESIDENCES","PLANNED DEVELOPMENT DISTRICT","70","158","11060.000","SQUARE FEET","STANDARD","65.00","-.20","575120.00","N","0"
"00000400843000000","2019","1","A11","SINGLE FAMILY RESIDENCES","PLANNED DEVELOPMENT DISTRICT","70","158","11060.000","SQUARE FEET","STANDARD","65.00",".00","718900.00","N","0"
"00000400858000000","2019","1","A11","SINGLE FAMILY RESIDENCES","PLANNED DEVELOPMENT DISTRICT","70","158","11060.000","SQUARE FEET","STANDARD","65.00",".00","718900.00","N","0"
"00000400942000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","70","157","10539.000","SQUARE FEET","STANDARD","65.00",".00","685035.00","N","0"
"00000401035000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","105","160",".000","SQUARE FEET","FLAT PRICE","280000.00",".50","420000.00","N","0"
"00000401074000100","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","55","157",".000","SQUARE FEET","FLAT PRICE","280000.00",".00","280000.00","N","0"
"00000401092000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","140",".000","SQUARE FEET","FLAT PRICE","280000.00",".00","280000.00","N","0"
"00000401173000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","180",".000","SQUARE FEET","FLAT PRICE","280000.00",".00","280000.00","N","0"
"00000401239000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","140",".000","SQUARE FEET","FLAT PRICE","280000.00",".00","280000.00","N","0"
"00000401260000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","160",".000","SQUARE FEET","FLAT PRICE","280000.00",".00","280000.00","N","0"
"00000401281000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","145",".000","SQUARE FEET","FLAT PRICE","280000.00",".00","280000.00","N","0"
"00000401341000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","145",".000","SQUARE FEET","FLAT PRICE","280000.00",".00","280000.00","N","0"
"00000401359000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","145",".000","SQUARE FEET","FLAT PRICE","280000.00",".00","280000.00","N","0"
"00000401572000000","2019","1","D10","QUALIFIED OPEN SPACE LAND","SINGLE FAMILY DISTRICT 7,500 S","0","0","12.200","ACRE","STANDARD","43560.00",".00","531432.00","Y","976"
"00000401617000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","85","123",".000","SQUARE FEET","FLAT PRICE","280000.00",".00","280000.00","N","0"
"00000401620000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","80","125",".000","SQUARE FEET","FLAT PRICE","280000.00",".00","280000.00","N","0"
"00000401794000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","66","130",".000","SQUARE FEET","FLAT PRICE","280000.00",".30","364000.00","N","0"
"00000401860000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","80","135",".000","SQUARE FEET","FLAT PRICE","280000.00",".00","280000.00","N","0"
"00000401914000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","65","140",".000","SQUARE FEET","FLAT PRICE","280000.00",".00","280000.00","N","0"
"00000401935000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","65","145",".000","SQUARE FEET","FLAT PRICE","280000.00",".10","308000.00","N","0"
"00000401965000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","67","163",".000","SQUARE FEET","FLAT PRICE","280000.00",".00","280000.00","N","0"
"00000401980000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","66","140","9240.000","SQUARE FEET","STANDARD","65.00","-.20","480480.00","N","0"
"00000401989000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","60","140","8400.000","SQUARE FEET","STANDARD","65.00","-.20","436800.00","N","0"
"00000402079000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","70","140","10206.000","SQUARE FEET","STANDARD","65.00","-.40","398034.00","N","0"
"00000402082000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","70","139","9453.000","SQUARE FEET","STANDARD","65.00","-.40","368667.00","N","0"
"00000402088400000","2019","1","A13","SFR - CONDOMINIUMS","MULTIFAMILY DISTRICT 1","0","0","133816.000","SQUARE FEET","STANDARD","60.00",".00","95062.89","N","0"
"00000402092200000","2019","1","A13","SFR - CONDOMINIUMS","MULTIFAMILY DISTRICT 1","0","0","133816.000","SQUARE FEET","STANDARD","60.00",".00","111201.10","N","0"
"00000402094600000","2019","1","A13","SFR - CONDOMINIUMS","MULTIFAMILY DISTRICT 1","0","0","133816.000","SQUARE FEET","STANDARD","60.00",".00","111201.10","N","0"
"00000402094800000","2019","1","A13","SFR - CONDOMINIUMS","MULTIFAMILY DISTRICT 1","0","0","133816.000","SQUARE FEET","STANDARD","60.00",".00","111201.10","N","0"
"00000402096500000","2019","1","A13","SFR - CONDOMINIUMS","MULTIFAMILY DISTRICT 1","0","0","103564.000","SQUARE FEET","STANDARD","60.00",".00","86061.68","N","0"
"00000402103500000","2019","1","C11","SFR - VACANT LOTS/TRACTS","PLANNED DEVELOPMENT DISTRICT","1","0",".000","UNASSIGNED","FLAT PRICE","100.00",".00","100.00","N","0"
"00000402117160000","2019","1","A11","SINGLE FAMILY RESIDENCES","PLANNED DEVELOPMENT DISTRICT","50","120",".000","SQUARE FEET","FLAT PRICE","330000.00",".00","330000.00","N","0"
"00000402310000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","65","140","9100.000","SQUARE FEET","STANDARD","80.00",".00","728000.00","N","0"
"00000503746000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","52","140","10754.000","SQUARE FEET","FLAT PRICE","25000.00",".00","25000.00","N","0"
"00000503764000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","77","116","7901.000","SQUARE FEET","FLAT PRICE","25000.00",".00","25000.00","N","0"
"00000503878000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","130","95","12679.000","SQUARE FEET","FLAT PRICE","25000.00",".25","31250.00","N","0"
"00000503893000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","78","127","9856.000","SQUARE FEET","FLAT PRICE","25000.00",".00","25000.00","N","0"
"00000503935000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","120","119","17088.000","SQUARE FEET","FLAT PRICE","25000.00",".25","31250.00","N","0"
"00000503959000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","174","188","26811.000","SQUARE FEET","FLAT PRICE","25000.00",".25","31250.00","N","0"
"00000503971000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","72","140","10120.000","SQUARE FEET","FLAT PRICE","25000.00",".00","25000.00","N","0"
"00000503980000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","72","140","10377.000","SQUARE FEET","FLAT PRICE","25000.00",".00","25000.00","N","0"
"00000503989000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","72","140","10506.000","SQUARE FEET","FLAT PRICE","25000.00",".00","25000.00","N","0"
"00000503998000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","67","144","11657.000","SQUARE FEET","FLAT PRICE","25000.00",".00","25000.00","N","0"
"00000504133000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","67","130","8885.000","SQUARE FEET","FLAT PRICE","25000.00",".00","25000.00","N","0"
"00000504313000000","2019","1","A11","SINGLE FAMILY RESIDENCES","TOWNHOUSE DISTRICT 3","50","123","6251.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000504337000000","2019","1","A11","SINGLE FAMILY RESIDENCES","TOWNHOUSE DISTRICT 3","50","123","6001.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000504454000000","2019","1","A11","SINGLE FAMILY RESIDENCES","TOWNHOUSE DISTRICT 3","52","123","6375.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000504484000000","2019","1","A11","SINGLE FAMILY RESIDENCES","TOWNHOUSE DISTRICT 3","52","123","6293.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000504511000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","52","123","6584.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000504604000000","2019","1","A11","SINGLE FAMILY RESIDENCES","TOWNHOUSE DISTRICT 3","62","123",".000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000504742000000","2019","1","A11","SINGLE FAMILY RESIDENCES","TOWNHOUSE DISTRICT 3","62","123","7604.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000504767000000","2019","1","F10","COMMERCIAL IMPROVEMENTS","TOWNHOUSE DISTRICT 3","0","0","9840.000","SQUARE FEET","STANDARD","1.00",".00","9840.00","N","0"
"00000504802000000","2019","1","A11","SINGLE FAMILY RESIDENCES","TOWNHOUSE DISTRICT 3","60","123",".000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000504865000000","2019","1","B12","MFR - DUPLEXES","TOWNHOUSE DISTRICT 3","62","123",".000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000504874000000","2019","1","F10","COMMERCIAL IMPROVEMENTS","SINGLE FAMILY DISTRICT 7,500 S","0","0","176418.000","SQUARE FEET","STANDARD",".75","-.25","98794.08","N","0"
"00000504880000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","64","136","9787.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000504886000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","141","6930.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000504895000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","75","141","9997.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000504907000000","2019","1","A11","SINGLE FAMILY RESIDENCES","TOWNHOUSE DISTRICT 3","50","141","6908.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000504925000000","2019","1","A11","SINGLE FAMILY RESIDENCES","TOWNHOUSE DISTRICT 3","58","141","7498.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000504982000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","50","133","6588.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000505075000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","0","0","8711.000","UNASSIGNED","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000505093000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","0","0","8188.000","UNASSIGNED","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000505102000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","0","0","7996.000","UNASSIGNED","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000505195000000","2019","1","C11","SFR - VACANT LOTS/TRACTS","SINGLE FAMILY DISTRICT 5,000 S","50","120","6020.000","UNASSIGNED","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000505213000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","0","0","7860.000","UNASSIGNED","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000505219000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","40","130","6826.000","UNASSIGNED","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000505300000000","2019","1","C11","SFR - VACANT LOTS/TRACTS","SINGLE FAMILY DISTRICT 5,000 S","0","0","6750.000","UNASSIGNED","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000505309000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","50","125","6300.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000505321000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","50","125","6184.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000505414000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","0","0","8250.000","UNASSIGNED","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000505441000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","0","0","6550.000","UNASSIGNED","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000505468000000","2019","1","F10","COMMERCIAL IMPROVEMENTS","SINGLE FAMILY DISTRICT 5,000 S","145","149","21071.000","SQUARE FEET","STANDARD",".75",".00","15803.25","N","0"
"00000505486000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","50","127","6426.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000505573000000","2019","1","C11","SFR - VACANT LOTS/TRACTS","SINGLE FAMILY DISTRICT 5,000 S","55","150","7941.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000505696000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","55","134","7974.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000505708000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","55","134","7889.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000505768000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","70","155","9982.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000505774000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","56","130","7398.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000505780000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","57","128","7579.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000505810000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","70","128","8793.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000505918000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","0","0","8100.000","UNASSIGNED","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000505927000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","0","0","9130.000","UNASSIGNED","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000506020000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","55","130","7186.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000506032000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","55","130","7259.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000506152000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","0","0","9680.000","UNASSIGNED","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000506158000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","0","0","8610.000","UNASSIGNED","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000506182000000","2019","1","A11","SINGLE FAMILY RESIDENCES","","77","125","9595.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000506191000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","57","125","7243.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000506200000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","0","0","8217.000","UNASSIGNED","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000506263000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","63","109","6939.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000506266000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","63","110","7134.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000506281000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","62","123","7781.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000506305000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","61","125","7785.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000506311000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","57","125","7127.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000506407000000","2019","1","C12","COMMERCIAL - VACANT PLOTTED LOTS/TRACTS","MULTIFAMILY DISTRICT 2","0","0","40102.000","SQUARE FEET","STANDARD",".75",".00","30076.50","N","0"
"00000506461000000","2019","1","C12","COMMERCIAL - VACANT PLOTTED LOTS/TRACTS","SINGLE FAMILY DISTRICT 5,000 S","0","0","22125.000","SQUARE FEET","STANDARD",".75",".00","16593.75","N","0"
"00000506500000000","2019","1","C11","SFR - VACANT LOTS/TRACTS","SINGLE FAMILY DISTRICT 5,000 S","50","184","9058.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000506551000000","2019","1","C11","SFR - VACANT LOTS/TRACTS","SINGLE FAMILY DISTRICT 5,000 S","100","185","18409.000","SQUARE FEET","FLAT PRICE","15000.00",".50","22500.00","N","0"
"00000506638000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","50","138","7209.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000506752000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","50","155","7748.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000506866000000","2019","1","C11","SFR - VACANT LOTS/TRACTS","SINGLE FAMILY DISTRICT 5,000 S","79","196","9105.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000506875000000","2019","1","C11","SFR - VACANT LOTS/TRACTS","SINGLE FAMILY DISTRICT 5,000 S","100","438","42830.000","SQUARE FEET","FLAT PRICE","15000.00","1.00","30000.00","N","0"
"00000506884000000","2019","1","C11","SFR - VACANT LOTS/TRACTS","SINGLE FAMILY DISTRICT 5,000 S","50","430","21671.000","SQUARE FEET","FLAT PRICE","15000.00","1.00","30000.00","N","0"
"00000506887000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","65","438","28271.000","SQUARE FEET","FLAT PRICE","15000.00","1.00","30000.00","N","0"
"00000506905000000","2019","1","C11","SFR - VACANT LOTS/TRACTS","SINGLE FAMILY DISTRICT 5,000 S","50","196","9806.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000506956000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","50","137","6554.000","SQUARE FEET","FLAT PRICE","22000.00",".00","22000.00","N","0"
"00000506962000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","57","133","7609.000","SQUARE FEET","FLAT PRICE","22000.00",".00","22000.00","N","0"
"00000507022000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","50","133","6560.000","SQUARE FEET","FLAT PRICE","22000.00",".00","22000.00","N","0"
