"ACCOUNT_NUM","APPRAISAL_YR","SORTORDER","EXEMPTION_CD","EXEMPTION","CITY_APPLD_VAL","CNTY_APPLD_VAL","ISD_APPLD_VAL","HOSPITAL_APPLD_VAL","COLLEGE_APPLD_VAL","SPCL_APPLIED_VAL"
"00000515489160000","2019","1","1","HOMESTEAD EXEMPTION","30077.00","30077.00","40038.00","30077.00","30077.00",".00"
"00000515501000000","2019","1","1","HOMESTEAD EXEMPTION","35108.00","35108.00","42554.00","35108.00","35108.00",".00"
"00000515501020000","2019","1","1","HOMESTEAD EXEMPTION","30963.00","30963.00","40481.00","30963.00","30963.00",".00"
"00000515501040000","2019","1","1","HOMESTEAD EXEMPTION","30080.00","30080.00","40040.00","30080.00","30080.00",".00"
"00000515501060000","2019","1","1","HOMESTEAD EXEMPTION","34780.00","34780.00","42390.00","34780.00","34780.00",".00"
"00000515501100000","2019","1","1","HOMESTEAD EXEMPTION","36740.00","36740.00","43370.00","36740.00","36740.00",".00"
"00000515508000000","2019","1","1","HOMESTEAD EXEMPTION","37044.00","37044.00","43522.00","37044.00","37044.00",".00"
"00000515508020000","2019","1","1","HOMESTEAD EXEMPTION","34264.00","34264.00","42132.00","34264.00","34264.00",".00"
"00000515508040000","2019","1","1","HOMESTEAD EXEMPTION","36514.00","36514.00","43257.00","36514.00","36514.00",".00"
"00000515508060000","2019","1","1","HOMESTEAD EXEMPTION","31652.00","31652.00","40826.00","31652.00","31652.00",".00"
"00000515508080000","2019","1","1","HOMESTEAD EXEMPTION","36647.00","36647.00","43323.00","36647.00","36647.00",".00"
"00000515508100000","2019","1","1","HOMESTEAD EXEMPTION","41419.00","41419.00","45709.00","41419.00","41419.00",".00"
"00000515508120000","2019","1","1","HOMESTEAD EXEMPTION","33446.00","33446.00","41723.00","33446.00","33446.00",".00"
"00000515508140000","2019","1","1","HOMESTEAD EXEMPTION","37121.00","37121.00","43560.00","37121.00","37121.00",".00"
"00000515508180000","2019","1","1","HOMESTEAD EXEMPTION","41122.00","41122.00","45561.00","41122.00","41122.00",".00"
"00000515508200000","2019","1","1","HOMESTEAD EXEMPTION","38950.00","38950.00","44475.00","38950.00","38950.00",".00"
"00000515508220000","2019","1","1","HOMESTEAD EXEMPTION","37810.00","37810.00","43905.00","37810.00","37810.00",".00"
"00000515508260000","2019","1","1","HOMESTEAD EXEMPTION","32206.00","32206.00","41103.00","32206.00","32206.00",".00"
"00000515508280000","2019","1","1","HOMESTEAD EXEMPTION","39197.00","39197.00","44598.00","39197.00","39197.00",".00"
"00000515508300000","2019","1","1","HOMESTEAD EXEMPTION","37786.00","37786.00","43893.00","37786.00","37786.00",".00"
"00000515508320000","2019","1","1","HOMESTEAD EXEMPTION","44418.00","44418.00","47209.00","44418.00","44418.00",".00"
"00000515508340000","2019","1","1","HOMESTEAD EXEMPTION","57222.00","57222.00","53611.00","57222.00","57222.00",".00"
"00000515508360000","2019","1","1","HOMESTEAD EXEMPTION","37041.00","37041.00","43520.00","37041.00","37041.00",".00"
"00000515508380000","2019","1","1","HOMESTEAD EXEMPTION","31887.00","31887.00","40943.00","31887.00","31887.00",".00"
"00000515508400000","2019","1","1","HOMESTEAD EXEMPTION","29787.00","29787.00","39893.00","29787.00","29787.00",".00"
"00000515508480000","2019","1","1","HOMESTEAD EXEMPTION","30895.00","30895.00","40447.00","30895.00","30895.00",".00"
"00000515508500000","2019","1","1","HOMESTEAD EXEMPTION","38074.00","38074.00","44037.00","38074.00","38074.00",".00"
"00000515508520000","2019","1","1","HOMESTEAD EXEMPTION","31900.00","31900.00","40950.00","31900.00","31900.00",".00"
"00000515508530000","2019","1","1","HOMESTEAD EXEMPTION","32460.00","32460.00","41230.00","32460.00","32460.00",".00"
"00000515508540000","2019","1","1","HOMESTEAD EXEMPTION","33242.00","33242.00","41621.00","33242.00","33242.00",".00"
"00000515508560000","2019","1","1","HOMESTEAD EXEMPTION","35580.00","35580.00","42790.00","35580.00","35580.00",".00"
"00000515508580000","2019","1","1","HOMESTEAD EXEMPTION","37109.00","37109.00","43554.00","37109.00","37109.00",".00"
"00000515508600000","2019","1","1","HOMESTEAD EXEMPTION","27934.00","27934.00","38967.00","27934.00","27934.00",".00"
"00000515508620000","2019","1","1","HOMESTEAD EXEMPTION","30107.00","30107.00","40053.00","30107.00","30107.00",".00"
"00000515508640000","2019","1","1","HOMESTEAD EXEMPTION","36562.00","36562.00","43280.00","36562.00","36562.00",".00"
"00000515508700000","2019","1","1","HOMESTEAD EXEMPTION","31643.00","31643.00","40821.00","31643.00","31643.00",".00"
"00000515508720000","2019","1","1","HOMESTEAD EXEMPTION","27421.00","27421.00","38710.00","27421.00","27421.00",".00"
"00000515508740000","2019","1","1","HOMESTEAD EXEMPTION","35015.00","35015.00","42507.00","35015.00","35015.00",".00"
"00000515508760000","2019","1","1","HOMESTEAD EXEMPTION","33401.00","33401.00","41700.00","33401.00","33401.00",".00"
"00000515508780000","2019","1","1","HOMESTEAD EXEMPTION","36775.00","36775.00","43387.00","36775.00","36775.00",".00"
"00000515508800000","2019","1","1","HOMESTEAD EXEMPTION","40712.00","40712.00","45356.00","40712.00","40712.00",".00"
"00000515508820000","2019","1","1","HOMESTEAD EXEMPTION","31296.00","31296.00","40648.00","31296.00","31296.00",".00"
"00000515508860000","2019","1","1","HOMESTEAD EXEMPTION","35946.00","35946.00","42973.00","35946.00","35946.00",".00"
"00000515508880000","2019","1","1","HOMESTEAD EXEMPTION","36344.00","36344.00","43172.00","36344.00","36344.00",".00"
"00000515508900000","2019","1","1","HOMESTEAD EXEMPTION","44536.00","44536.00","47268.00","44536.00","44536.00",".00"
"00000515508920000","2019","1","1","HOMESTEAD EXEMPTION","39248.00","39248.00","44624.00","39248.00","39248.00",".00"
"00000515508940000","2019","1","1","HOMESTEAD EXEMPTION","34161.00","34161.00","42080.00","34161.00","34161.00",".00"
"00000515508960000","2019","1","1","HOMESTEAD EXEMPTION","35122.00","35122.00","42561.00","35122.00","35122.00",".00"
"00000515508980000","2019","1","1","HOMESTEAD EXEMPTION","35074.00","35074.00","42537.00","35074.00","35074.00",".00"
"00000515509020000","2019","1","1","HOMESTEAD EXEMPTION","31635.00","31635.00","40817.00","31635.00","31635.00",".00"
"00000515509040000","2019","1","1","HOMESTEAD EXEMPTION","31414.00","31414.00","40707.00","31414.00","31414.00",".00"
"00000515509060000","2019","1","1","HOMESTEAD EXEMPTION","46310.00","46310.00","48155.00","46310.00","46310.00",".00"
"00000515509080000","2019","1","1","HOMESTEAD EXEMPTION","49346.00","49346.00","49673.00","49346.00","49346.00",".00"
"00000515509120000","2019","1","1","HOMESTEAD EXEMPTION","35231.00","35231.00","42615.00","35231.00","35231.00",".00"
"00000515509140000","2019","1","1","HOMESTEAD EXEMPTION","32963.00","32963.00","41481.00","32963.00","32963.00",".00"
"00000515509160000","2019","1","1","HOMESTEAD EXEMPTION","46928.00","46928.00","48464.00","46928.00","46928.00",".00"
"00000515509180000","2019","1","1","HOMESTEAD EXEMPTION","35601.00","35601.00","42800.00","35601.00","35601.00",".00"
"00000515509200000","2019","1","1","HOMESTEAD EXEMPTION","35459.00","35459.00","42729.00","35459.00","35459.00",".00"
"00000515509220000","2019","1","1","HOMESTEAD EXEMPTION","33581.00","33581.00","41790.00","33581.00","33581.00",".00"
"00000515509240000","2019","1","1","HOMESTEAD EXEMPTION","30824.00","30824.00","40412.00","30824.00","30824.00",".00"
"00000515509260000","2019","1","1","HOMESTEAD EXEMPTION","37933.00","37933.00","43966.00","37933.00","37933.00",".00"
"00000515509360000","2019","1","1","HOMESTEAD EXEMPTION","33972.00","33972.00","41986.00","33972.00","33972.00",".00"
"00000515509380000","2019","1","1","HOMESTEAD EXEMPTION","36208.00","36208.00","43104.00","36208.00","36208.00",".00"
"00000515509400000","2019","1","1","HOMESTEAD EXEMPTION","38935.00","38935.00","44467.00","38935.00","38935.00",".00"
"00000515509420000","2019","1","1","HOMESTEAD EXEMPTION","43296.00","43296.00","46648.00","43296.00","43296.00",".00"
"00000515509440000","2019","1","1","HOMESTEAD EXEMPTION","35095.00","35095.00","42547.00","35095.00","35095.00",".00"
"00000515509460000","2019","1","1","HOMESTEAD EXEMPTION","30538.00","30538.00","40269.00","30538.00","30538.00",".00"
"00000515509480000","2019","1","1","HOMESTEAD EXEMPTION","41067.00","41067.00","45533.00","41067.00","41067.00",".00"
"00000515509500000","2019","1","1","HOMESTEAD EXEMPTION","31906.00","31906.00","40953.00","31906.00","31906.00",".00"
"00000515509520000","2019","1","1","HOMESTEAD EXEMPTION","39692.00","39692.00","44846.00","39692.00","39692.00",".00"
"00000515509540000","2019","1","1","HOMESTEAD EXEMPTION","34014.00","34014.00","42007.00","34014.00","34014.00",".00"
"00000515509600000","2019","1","1","HOMESTEAD EXEMPTION","33498.00","33498.00","41749.00","33498.00","33498.00",".00"
"00000515509620000","2019","1","1","HOMESTEAD EXEMPTION","38999.00","38999.00","44499.00","38999.00","38999.00",".00"
"00000515509660000","2019","1","1","HOMESTEAD EXEMPTION","30469.00","30469.00","40234.00","30469.00","30469.00",".00"
"00000515509680000","2019","1","1","HOMESTEAD EXEMPTION","32556.00","32556.00","41278.00","32556.00","32556.00",".00"
"00000515509700000","2019","1","1","HOMESTEAD EXEMPTION","50244.00","50244.00","50122.00","50244.00","50244.00",".00"
"00000515509720000","2019","1","1","HOMESTEAD EXEMPTION","52905.00","52905.00","51452.00","52905.00","52905.00",".00"
"00000515509740000","2019","1","1","HOMESTEAD EXEMPTION","33658.00","33658.00","41829.00","33658.00","33658.00",".00"
