"ACCOUNT_NUM","APPRAISAL_YR","TOT_VAL","CITY_EFF_YR","CITY_EXP_YR","CITY_EXEMPTION_PCT","CITY_BASE_VAL","CITY_VAL_DIF","CITY_EXEMPTION_AMT","CNTY_EFF_YR","CNTY_EXP_YR","CNTY_EXEMPTION_PCT","CNTY_BASE_VAL","CNTY_VAL_DIF","CNTY_EXEMPTION_AMT","ISD_EFF_YR","ISD_EXP_YR","ISD_EXEMPTION_PCT","ISD_BASE_VAL","ISD_VAL_DIF","ISD_EXEMPTION_AMT","COLL_EFF_YR","COLL_EXP_YR","COLL_EXEMPTION_PCT","COLL_BASE_VAL","COLL_VAL_DIF","COLL_EXEMPTION_AMT","SPEC_EFF_YR","SPEC_EXP_YR","SPEC_EXEMPTION_PCT","SPEC_BASE_VAL","SPEC_VAL_DIF","SPEC_EXEMPTION_AMT"
"324412500I0330000","2019","500000.00","0","0",".0000",".00","500000.00",".00","0","0",".0000",".00","500000.00",".00","0","0",".0000",".00","500000.00",".00","0","0",".0000",".00","500000.00",".00","2019","2055",".7986",".00","500000.00","399300.00"
"324412500J0030000","2019","551840.00","0","0",".0000",".00","551840.00",".00","0","0",".0000",".00","551840.00",".00","0","0",".0000",".00","551840.00",".00","0","0",".0000",".00","551840.00",".00","2019","2055",".7921",".00","551840.00","437112.00"
"324412500K0090000","2019","563330.00","0","0",".0000",".00","563330.00",".00","0","0",".0000",".00","563330.00",".00","0","0",".0000",".00","563330.00",".00","0","0",".0000",".00","563330.00",".00","2019","2055",".7858",".00","563330.00","442665.00"
"324412500K0300000","2019","459560.00","0","0",".0000",".00","459560.00",".00","0","0",".0000",".00","459560.00",".00","0","0",".0000",".00","459560.00",".00","0","0",".0000",".00","459560.00",".00","2019","2055",".8008",".00","459560.00","368016.00"
"324412500K0360000","2019","558420.00","0","0",".0000",".00","558420.00",".00","0","0",".0000",".00","558420.00",".00","0","0",".0000",".00","558420.00",".00","0","0",".0000",".00","558420.00",".00","2019","2055",".7874",".00","558420.00","439700.00"
"324412500L0170000","2019","350000.00","0","0",".0000",".00","350000.00",".00","0","0",".0000",".00","350000.00",".00","0","0",".0000",".00","350000.00",".00","0","0",".0000",".00","350000.00",".00","2019","2055",".7585",".00","350000.00","265475.00"
"324412600L0280000","2019","513790.00","0","0",".0000",".00","513790.00",".00","0","0",".0000",".00","513790.00",".00","0","0",".0000",".00","513790.00",".00","0","0",".0000",".00","513790.00",".00","2019","2055",".7989",".00","513790.00","410467.00"
"324412600L0490000","2019","480000.00","0","0",".0000",".00","480000.00",".00","0","0",".0000",".00","480000.00",".00","0","0",".0000",".00","480000.00",".00","0","0",".0000",".00","480000.00",".00","2019","2055",".7920",".00","480000.00","380160.00"
"324412600N0010000","2019","514660.00","0","0",".0000",".00","514660.00",".00","0","0",".0000",".00","514660.00",".00","0","0",".0000",".00","514660.00",".00","0","0",".0000",".00","514660.00",".00","2019","2055",".7912",".00","514660.00","407199.00"
"324412600N0090000","2019","483000.00","0","0",".0000",".00","483000.00",".00","0","0",".0000",".00","483000.00",".00","0","0",".0000",".00","483000.00",".00","0","0",".0000",".00","483000.00",".00","2019","2055",".7934",".00","483000.00","383212.00"
"324412600N0100000","2019","505000.00","0","0",".0000",".00","505000.00",".00","0","0",".0000",".00","505000.00",".00","0","0",".0000",".00","505000.00",".00","0","0",".0000",".00","505000.00",".00","2019","2055",".7996",".00","505000.00","403798.00"
"324412600N0120000","2019","472220.00","0","0",".0000",".00","472220.00",".00","0","0",".0000",".00","472220.00",".00","0","0",".0000",".00","472220.00",".00","0","0",".0000",".00","472220.00",".00","2019","2055",".7993",".00","472220.00","377445.00"
"324412600O0100000","2019","507070.00","0","0",".0000",".00","507070.00",".00","0","0",".0000",".00","507070.00",".00","0","0",".0000",".00","507070.00",".00","0","0",".0000",".00","507070.00",".00","2019","2055",".7953",".00","507070.00","403273.00"
"324412700L0510000","2019","489500.00","0","0",".0000",".00","489500.00",".00","0","0",".0000",".00","489500.00",".00","0","0",".0000",".00","489500.00",".00","0","0",".0000",".00","489500.00",".00","2019","2055",".7737",".00","489500.00","378726.00"
"324412700L0520000","2019","493720.00","0","0",".0000",".00","493720.00",".00","0","0",".0000",".00","493720.00",".00","0","0",".0000",".00","493720.00",".00","0","0",".0000",".00","493720.00",".00","2019","2055",".7968",".00","493720.00","393396.00"
"324412700Q0110000","2019","456150.00","0","0",".0000",".00","456150.00",".00","0","0",".0000",".00","456150.00",".00","0","0",".0000",".00","456150.00",".00","0","0",".0000",".00","456150.00",".00","2019","2055",".8052",".00","456150.00","367292.00"
"324412700Q0130000","2019","464800.00","0","0",".0000",".00","464800.00",".00","0","0",".0000",".00","464800.00",".00","0","0",".0000",".00","464800.00",".00","0","0",".0000",".00","464800.00",".00","2019","2055",".7983",".00","464800.00","371050.00"
"325402100A0040000","2019","508630.00","0","0",".0000",".00","508630.00",".00","0","0",".0000",".00","508630.00",".00","0","0",".0000",".00","508630.00",".00","0","0",".0000",".00","508630.00",".00","2019","2050",".7808",".00","508630.00","397138.00"
"325402100A0160000","2019","503800.00","0","0",".0000",".00","503800.00",".00","0","0",".0000",".00","503800.00",".00","0","0",".0000",".00","503800.00",".00","0","0",".0000",".00","503800.00",".00","2019","2050",".7708",".00","503800.00","388329.00"
"325402100B0030000","2019","535000.00","0","0",".0000",".00","535000.00",".00","0","0",".0000",".00","535000.00",".00","0","0",".0000",".00","535000.00",".00","0","0",".0000",".00","535000.00",".00","2019","2050",".7817",".00","535000.00","418210.00"
"325402100C0090000","2019","493180.00","0","0",".0000",".00","493180.00",".00","0","0",".0000",".00","493180.00",".00","0","0",".0000",".00","493180.00",".00","0","0",".0000",".00","493180.00",".00","2019","2050",".7804",".00","493180.00","384878.00"
"325642700A0190000","2019","454250.00","0","0",".0000",".00","454250.00",".00","0","0",".0000",".00","454250.00",".00","0","0",".0000",".00","454250.00",".00","0","0",".0000",".00","454250.00",".00","2019","2050",".7752",".00","454250.00","352135.00"
"325642700B0140000","2019","424400.00","0","0",".0000",".00","424400.00",".00","0","0",".0000",".00","424400.00",".00","0","0",".0000",".00","424400.00",".00","0","0",".0000",".00","424400.00",".00","2019","2050",".7757",".00","424400.00","329207.00"
"325642700C0030000","2019","441090.00","0","0",".0000",".00","441090.00",".00","0","0",".0000",".00","441090.00",".00","0","0",".0000",".00","441090.00",".00","0","0",".0000",".00","441090.00",".00","2019","2050",".7765",".00","441090.00","342506.00"
"325642700C0100000","2019","420250.00","0","0",".0000",".00","420250.00",".00","0","0",".0000",".00","420250.00",".00","0","0",".0000",".00","420250.00",".00","0","0",".0000",".00","420250.00",".00","2019","2055",".7755",".00","420250.00","325904.00"
"325642800D0220000","2019","403760.00","0","0",".0000",".00","403760.00",".00","0","0",".0000",".00","403760.00",".00","0","0",".0000",".00","403760.00",".00","0","0",".0000",".00","403760.00",".00","2019","2050",".7740",".00","403760.00","312510.00"
"325642900G0030000","2019","395260.00","0","0",".0000",".00","395260.00",".00","0","0",".0000",".00","395260.00",".00","0","0",".0000",".00","395260.00",".00","0","0",".0000",".00","395260.00",".00","2019","2050",".7738",".00","395260.00","305852.00"
"326930000A01R0000","2019","52360000.00","0","0",".0000",".00","52360000.00",".00","0","0",".0000",".00","52360000.00",".00","0","0",".0000",".00","52360000.00",".00","0","0",".0000",".00","52360000.00",".00","2019","2055",".2268",".00","52360000.00","11875248.00"
"328071600A0080000","2019","500610.00","0","0",".0000",".00","500610.00",".00","0","0",".0000",".00","500610.00",".00","0","0",".0000",".00","500610.00",".00","0","0",".0000",".00","500610.00",".00","2019","2050",".6907",".00","500610.00","345771.00"
"328071600A0260000","2019","460030.00","0","0",".0000",".00","460030.00",".00","0","0",".0000",".00","460030.00",".00","0","0",".0000",".00","460030.00",".00","0","0",".0000",".00","460030.00",".00","2019","2050",".6813",".00","460030.00","313418.00"
"328071600B0070000","2019","537600.00","0","0",".0000",".00","537600.00",".00","0","0",".0000",".00","537600.00",".00","0","0",".0000",".00","537600.00",".00","0","0",".0000",".00","537600.00",".00","2019","2050",".6980",".00","537600.00","375245.00"
"328071600B0120000","2019","412000.00","0","0",".0000",".00","412000.00",".00","0","0",".0000",".00","412000.00",".00","0","0",".0000",".00","412000.00",".00","0","0",".0000",".00","412000.00",".00","2019","2050",".6678",".00","412000.00","275134.00"
"328071600B0140000","2019","550670.00","0","0",".0000",".00","550670.00",".00","0","0",".0000",".00","550670.00",".00","0","0",".0000",".00","550670.00",".00","0","0",".0000",".00","550670.00",".00","2019","2050",".7004",".00","550670.00","385689.00"
"329546000L0010000","2019","22877260.00","0","0",".0000",".00","22877260.00",".00","0","0",".0000",".00","22877260.00",".00","0","0",".0000",".00","22877260.00",".00","0","0",".0000",".00","22877260.00",".00","2008","2055",".4934",".00","22877260.00","12201308.00"
"329553700J0140000","2019","688860.00","0","0",".0000",".00","688860.00",".00","0","0",".0000",".00","688860.00",".00","0","0",".0000",".00","688860.00",".00","0","0",".0000",".00","688860.00",".00","2019","2055",".8478",".00","688860.00","584016.00"
"329596100B0170000","2019","330880.00","0","0",".0000",".00","330880.00",".00","0","0",".0000",".00","330880.00",".00","0","0",".0000",".00","330880.00",".00","0","0",".0000",".00","330880.00",".00","2019","2055",".9910",".00","330880.00","327902.00"
"329596100B0240000","2019","294150.00","0","0",".0000",".00","294150.00",".00","0","0",".0000",".00","294150.00",".00","0","0",".0000",".00","294150.00",".00","0","0",".0000",".00","294150.00",".00","2019","2055",".9898",".00","294150.00","291150.00"
"329596100B0290000","2019","294150.00","0","0",".0000",".00","294150.00",".00","0","0",".0000",".00","294150.00",".00","0","0",".0000",".00","294150.00",".00","0","0",".0000",".00","294150.00",".00","2019","2055",".9898",".00","294150.00","291150.00"
"329596100B0360000","2019","275030.00","0","0",".0000",".00","275030.00",".00","0","0",".0000",".00","275030.00",".00","0","0",".0000",".00","275030.00",".00","0","0",".0000",".00","275030.00",".00","2019","2055",".9891",".00","275030.00","272032.00"
"329596200A0160000","2019","314880.00","0","0",".0000",".00","314880.00",".00","0","0",".0000",".00","314880.00",".00","0","0",".0000",".00","314880.00",".00","0","0",".0000",".00","314880.00",".00","2019","2055",".9921",".00","314880.00","312392.00"
"329596200B0180000","2019","301240.00","0","0",".0000",".00","301240.00",".00","0","0",".0000",".00","301240.00",".00","0","0",".0000",".00","301240.00",".00","0","0",".0000",".00","301240.00",".00","2019","2055",".9917",".00","301240.00","298740.00"
"329596200C0080000","2019","361440.00","0","0",".0000",".00","361440.00",".00","0","0",".0000",".00","361440.00",".00","0","0",".0000",".00","361440.00",".00","0","0",".0000",".00","361440.00",".00","2019","2055",".9931",".00","361440.00","358946.00"
"32C06560000500507","2019","443630.00","0","0",".0000",".00","443630.00",".00","0","0",".0000",".00","443630.00",".00","0","0",".0000",".00","443630.00",".00","0","0",".0000",".00","443630.00",".00","2019","2050",".7245",".00","443630.00","321410.00"
"32C06560000600603","2019","450640.00","0","0",".0000",".00","450640.00",".00","0","0",".0000",".00","450640.00",".00","0","0",".0000",".00","450640.00",".00","0","0",".0000",".00","450640.00",".00","2019","2050",".7256",".00","450640.00","326984.00"
"32C25900000D00014","2019","283450.00","0","0",".0000",".00","283450.00",".00","0","0",".0000",".00","283450.00",".00","0","0",".0000",".00","283450.00",".00","0","0",".0000",".00","283450.00",".00","2019","2055",".9911",".00","283450.00","280927.00"
"32C25900000D00017","2019","314400.00","0","0",".0000",".00","314400.00",".00","0","0",".0000",".00","314400.00",".00","0","0",".0000",".00","314400.00",".00","0","0",".0000",".00","314400.00",".00","2019","2055",".9915",".00","314400.00","311728.00"
"32C25900000G00037","2019","296850.00","0","0",".0000",".00","296850.00",".00","0","0",".0000",".00","296850.00",".00","0","0",".0000",".00","296850.00",".00","0","0",".0000",".00","296850.00",".00","2019","2055",".9915",".00","296850.00","294327.00"
"32C25900000O00020","2019","428700.00","0","0",".0000",".00","428700.00",".00","0","0",".0000",".00","428700.00",".00","0","0",".0000",".00","428700.00",".00","0","0",".0000",".00","428700.00",".00","2019","2055",".9915",".00","428700.00","425056.00"
"32C25900000R00027","2019","336900.00","0","0",".0000",".00","336900.00",".00","0","0",".0000",".00","336900.00",".00","0","0",".0000",".00","336900.00",".00","0","0",".0000",".00","336900.00",".00","2019","2055",".9915",".00","336900.00","334036.00"
"32C25900000T00024","2019","284500.00","0","0",".0000",".00","284500.00",".00","0","0",".0000",".00","284500.00",".00","0","0",".0000",".00","284500.00",".00","0","0",".0000",".00","284500.00",".00","2019","2055",".9455",".00","284500.00","268995.00"
"32C25900000T00027","2019","283800.00","0","0",".0000",".00","283800.00",".00","0","0",".0000",".00","283800.00",".00","0","0",".0000",".00","283800.00",".00","0","0",".0000",".00","283800.00",".00","2019","2055",".9425",".00","283800.00","267482.00"
"32C878500100DM100","2019","186320.00","0","0",".0000",".00","186320.00",".00","0","0",".0000",".00","186320.00",".00","0","0",".0000",".00","186320.00",".00","0","0",".0000",".00","186320.00",".00","2019","2055",".1188",".00","186320.00","22135.00"
"99190221100000000","2019","58030.00","0","0",".0000",".00","58030.00",".00","0","0",".0000",".00","58030.00",".00","0","0",".0000",".00","58030.00",".00","0","0",".0000",".00","58030.00",".00","2019","2055","1.0000",".00","58030.00","58030.00"
"007081000A0030000","2019","14300000.00","2011","2020",".9000","2759000.00","11541000.00","10386900.00","0","0",".0000",".00","14300000.00",".00","0","0",".0000",".00","14300000.00",".00","0","0",".0000",".00","14300000.00",".00","0","0",".0000",".00","14300000.00",".00"
"99170228400000000","2019","55030.00","0","0",".0000",".00","55030.00",".00","0","0",".0000",".00","55030.00",".00","0","0",".0000",".00","55030.00",".00","0","0",".0000",".00","55030.00",".00","2019","2055",".1840",".00","55030.00","10126.00"
"99170803100000000","2019","694580.00","2017","2020",".5000",".00","694580.00","347290.00","0","0",".0000",".00","694580.00",".00","0","0",".0000",".00","694580.00",".00","0","0",".0000",".00","694580.00",".00","0","0",".0000",".00","694580.00",".00"
"99171030140000000","2019","99570.00","0","0",".0000",".00","99570.00",".00","0","0",".0000",".00","99570.00",".00","0","0",".0000",".00","99570.00",".00","0","0",".0000",".00","99570.00",".00","2019","2055","1.0000",".00","99570.00","99570.00"
"99171207210000000","2019","243790.00","0","0",".0000",".00","243790.00",".00","0","0",".0000",".00","243790.00",".00","0","0",".0000",".00","243790.00",".00","0","0",".0000",".00","243790.00",".00","2019","2055",".1804",".00","243790.00","43980.00"
"99200121400075300","2019","17490.00","0","0",".0000",".00","17490.00",".00","0","0",".0000",".00","17490.00",".00","0","0",".0000",".00","17490.00",".00","0","0",".0000",".00","17490.00",".00","2019","2055","1.0000",".00","17490.00","17490.00"
"99820230000437100","2019","226460.00","0","0",".0000",".00","226460.00",".00","0","0",".0000",".00","226460.00",".00","0","0",".0000",".00","226460.00",".00","0","0",".0000",".00","226460.00",".00","2019","2055",".1931",".00","226460.00","43729.00"
"99963530000022200","2019","20.00","0","0",".0000",".00","20.00",".00","0","0",".0000",".00","20.00",".00","0","0",".0000",".00","20.00",".00","0","0",".0000",".00","20.00",".00","2019","2055",".3897",".00","20.00","8.00"
"99131125140000000","2019","38039000.00","2019","2028",".8500","10989760.00","27049240.00","22991854.00","0","0",".0000",".00","38039000.00",".00","0","0",".0000",".00","38039000.00",".00","0","0",".0000",".00","38039000.00",".00","0","0",".0000",".00","38039000.00",".00"
"99141020760000000","2019","65610.00","0","0",".0000",".00","65610.00",".00","0","0",".0000",".00","65610.00",".00","0","0",".0000",".00","65610.00",".00","0","0",".0000",".00","65610.00",".00","2019","2055","1.0000",".00","65610.00","65610.00"
"99141022620000000","2019","49750.00","0","0",".0000",".00","49750.00",".00","0","0",".0000",".00","49750.00",".00","0","0",".0000",".00","49750.00",".00","0","0",".0000",".00","49750.00",".00","2019","2055",".2173",".00","49750.00","10811.00"
"320054900A0080000","2019","549930.00","0","0",".0000",".00","549930.00",".00","0","0",".0000",".00","549930.00",".00","0","0",".0000",".00","549930.00",".00","0","0",".0000",".00","549930.00",".00","2019","2055",".7686",".00","549930.00","422676.00"
"320054900B0060000","2019","542600.00","0","0",".0000",".00","542600.00",".00","0","0",".0000",".00","542600.00",".00","0","0",".0000",".00","542600.00",".00","0","0",".0000",".00","542600.00",".00","2019","2055",".7696",".00","542600.00","417585.00"
