"TAX_OBJ_ID","ACCOUNT_NUM","APPRAISAL_YR","BLDG_CLASS_DESC","YEAR_BUILT","REMODEL_YR","GROSS_BLDG_AREA","FOUNDATION_TYP_DESC","FOUNDATION_AREA","BASEMENT_DESC","BASEMENT_AREA","NUM_STORIES","CONSTR_TYP_DESC","HEATING_TYP_DESC","AC_TYP_DESC","NUM_UNITS","NET_LEASE_AREA","PROPERTY_NAME","PROPERTY_QUAL_DESC","PROPERTY_COND_DESC","PHYS_DEPR_PCT","FUNCT_DEPR_PCT","EXTRNL_DEPR_PCT","TOT_DEPR_PCT","IMP_VAL","LAND_VAL","MKT_VAL","APPR_METHOD_DESC","COMPARABILITY_CD","PCT_COMPLETE"
"0007650A000010000","0007650A000010000","2019","BANK","1989","1989","5360","CONCRETE SLAB","5360","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","5120","BANK OF AMERICA","AVERAGE","AVERAGE","25.00",".00","10.00","35.00","","","","COST","B CLASS","100.00"
"00000498841200000","00000498841200000","2019","FREE STANDING RETAIL STORE","1974","1990","1060","CONCRETE SLAB","1060","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","1060","TEXAS SOUND AND SECURITY","AVERAGE","AVERAGE","30.00",".00",".00","30.00","","","","INCOME","B CLASS","100.00"
"00000505468000000","00000505468000000","2019","CHURCH BUILDING","2002","2002","5100","CONCRETE SLAB","5100","NONE","0","1","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","0","5100","CHRIST MEMORIAL MISSIONARY","AVERAGE","AVERAGE","20.00",".00",".00","20.00","","","","COST","B CLASS","100.00"
"00000462808000001","00000462808000000","2019","UTILITY BUILDING","1984","1984","99","CONCRETE SLAB","99","UNASSIGNED","0","1","C-MASONRY, BLOCK, TILT-WALL","UNASSIGNED","UNASSIGNED","0","1638","TEXACO","AVERAGE","AVERAGE","80.00",".00",".00","80.00","","","","COST","B CLASS","100.00"
"0008020D0001A0001","0008020D0001A0000","2019","PARKING GARAGE","1988","1988","100","CONCRETE SLAB","100","UNASSIGNED","0","5","B-REINFORCED CONCRETE FRAME","UNASSIGNED","UNASSIGNED","0","0","DALLAS TRANSITY SYSTEM","AVERAGE","AVERAGE","25.00",".00",".00","25.00","","","","COST","B CLASS","100.00"
"0008020D0001A0000","0008020D0001A0000","2019","AUTOMOTIVE SERVICE","1988","1988","100","CONCRETE SLAB","100","UNASSIGNED","0","1","S-PRE-ENGINEERED STEEL BLDGS","UNASSIGNED","UNASSIGNED","0","100","DALLAS TRANSIT SYSTEM","AVERAGE","AVERAGE","35.00",".00",".00","35.00","","","","COST","B CLASS","100.00"
"00834400000020000","00834400000020000","2019","AUTOMOTIVE SERVICE","1983","1983","2800","CONCRETE SLAB","2800","NONE","0","2","S-PRE-ENGINEERED STEEL BLDGS","UNASSIGNED","UNASSIGNED","0","2800","SANCHEZ AUTO SALES","AVERAGE","AVERAGE","70.00",".00",".00","70.00","","","","COST","B CLASS","100.00"
"00000483124000000","00000483124000000","2019","FREE STANDING RETAIL STORE","1965","1999","1380","CONCRETE SLAB","1380","NONE","0","1","S-PRE-ENGINEERED STEEL BLDGS","CENTRAL HEAT","CENTRAL A/C","0","1380","OUTLET SPORT SHOES","AVERAGE","AVERAGE","25.00",".00",".00","25.00","","","","INCOME","B CLASS","100.00"
"00000467143000000","00000467143000000","2019","APARTMENT (BRICK EXTERIOR)","1949","1949","102082","PIERS","51041","UNASSIGNED","0","2","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","103","96772","PARKS AT WYNNEWOOD - TXA1998235","AVERAGE","AVERAGE","",".00",".00","","","","","INCOME","TAX CREDIT APT","100.00"
"00000467146000000","00000467146000000","2019","APARTMENT (BRICK EXTERIOR)","1948","1948","177684","PIERS","88842","UNASSIGNED","0","2","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","173","148958","PARKS AT WYNNEWOOD - TXA1998235","AVERAGE","AVERAGE","",".00",".00","","","","","INCOME","TAX CREDIT APT","100.00"
"000724001204A0001","000724001204A0000","2019","DRIVE THRU CAR WASHES","1986","1986","576","CONCRETE SLAB","576","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","HEATERS","NONE","1","0","CHEVRON CAR WASH","AVERAGE","AVERAGE","",".00",".00","","","","","COST","B CLASS","100.00"
"000770000001A0000","000770000001A0000","2019","FAST FOOD RESTAURANT","1985","1985","806","CONCRETE SLAB","806","NONE","0","1","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","0","806","CHICKEN HOUSE","GOOD","AVERAGE","80.00",".00",".00","80.00","","","","INCOME","B CLASS","100.00"
"320684500A0010000","320684500A0010000","2019","OFFICE/SHOWROOM","1984","1984","10525","CONCRETE SLAB","10525","NONE","0","1","S-PRE-ENGINEERED STEEL BLDGS","CENTRAL HEAT","CENTRAL A/C","0","28228","CHEMOLEE LAB CORP","GOOD","GOOD","",".00",".00","","","","","INCOME","B CLASS","100.00"
"0084720A0005A0000","0084720A0005A0000","2019","FAST FOOD RESTAURANT","1985","1985","3160","CONCRETE SLAB","3160","UNASSIGNED","0","1","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","0","3160","RICE EXPRESS","GOOD","GOOD","72.00",".00",".00","72.00","","","","COST","B CLASS","100.00"
"008417000A02B0003","008417000A02B0000","2019","PARKING GARAGE","1980","1980","28927","CONCRETE SLAB","28927","UNASSIGNED","0","1","C-MASONRY, BLOCK, TILT-WALL","UNASSIGNED","UNASSIGNED","0","0","NORTH CREEK PHASE 1 BLDG","AVERAGE","GOOD","75.00",".00",".00","75.00","","","","INCOME","B CLASS","100.00"
"000603000801A0000","000603000801A0000","2019","CHURCH BUILDING","1984","1984","61430","CONCRETE SLAB","26852","NONE","0","3","B-REINFORCED CONCRETE FRAME","UNASSIGNED","UNASSIGNED","0","61430","PILGRIM REST BAPTIST CHURCH","AVERAGE","GOOD","35.00",".00",".00","35.00","","","","COST","B CLASS","100.00"
"008408000A01C0001","008408000A01C0000","2019","PARKING GARAGE","1985","1985","131269","CONCRETE SLAB","32817","UNASSIGNED","0","4","B-REINFORCED CONCRETE FRAME","UNASSIGNED","UNASSIGNED","0","0","INTERCHANGE I","AVERAGE","GOOD","55.00",".00",".00","55.00","","","","INCOME","B CLASS","100.00"
"0084170A0002A0002","0084170A0002A0000","2019","PARKING GARAGE","1982","1982","80928","CONCRETE SLAB","26976","UNASSIGNED","0","3","B-REINFORCED CONCRETE FRAME","UNASSIGNED","UNASSIGNED","0","0","NORTHCREEK   PLACE PH II BLDG D E","AVERAGE","GOOD","60.00",".00",".00","60.00","","","","INCOME","B CLASS","100.00"
"008421000702A0001","008421000702A0000","2019","PARKING GARAGE","1984","1984","85180","CONCRETE SLAB","85180","UNASSIGNED","0","1","B-REINFORCED CONCRETE FRAME","UNASSIGNED","UNASSIGNED","0","0","FOREST HILLS APTS","AVERAGE","GOOD","55.00",".00",".00","55.00","","","","INCOME","B CLASS","100.00"
"008411000005A0000","008411000005A0000","2019","OFFICE BUILDING","1984","1984","101346","CONCRETE SLAB","16891","NONE","0","6","B-REINFORCED CONCRETE FRAME","CENTRAL HEAT","CENTRAL A/C","0","100608","FOREST GREEN BUSINESS PARK","AVERAGE","GOOD","32.00",".00",".00","32.00","","","","INCOME","B CLASS","100.00"
"008380000A02A0001","008380000A02A0000","2019","OFFICE/SHOWROOM","1987","1987","2400","CONCRETE SLAB","2400","NONE","0","1","S-PRE-ENGINEERED STEEL BLDGS","CENTRAL HEAT","CENTRAL A/C","0","4200","VENTURE METALS","AVERAGE","GOOD","68.00",".00",".00","68.00","","","","INCOME","B CLASS","100.00"
"320701500A0010001","320701500A0010000","2019","CHURCH BUILDING","1980","1980","13864","CONCRETE SLAB","10364","NONE","0","2","S-PRE-ENGINEERED STEEL BLDGS","CENTRAL HEAT","CENTRAL A/C","0","0","KINGS CHAPEL-GYM","AVERAGE","GOOD","45.00",".00",".00","45.00","","","","COST","B CLASS","100.00"
"008417000A02B0000","008417000A02B0000","2019","OFFICE BUILDING","1980","1980","195343","CONCRETE SLAB","29264","PARTIAL","0","6","B-REINFORCED CONCRETE FRAME","CENTRAL HEAT","CENTRAL A/C","0","250278","NORTH CREEK PLACE 1 BLDG A","AVERAGE","GOOD","30.00",".00",".00","30.00","","","","INCOME","B CLASS","100.00"
"00000506338000000","00000506338000000","2019","FREE STANDING RETAIL STORE","2000","2000","3300","CONCRETE SLAB","3300","NONE","0","1","S-PRE-ENGINEERED STEEL BLDGS","CENTRAL HEAT","CENTRAL A/C","0","3300","DISCOUNT FOOD BEER WINE","AVERAGE","GOOD","20.00",".00",".00","20.00","","","","INCOME","B CLASS","100.00"
"000716000105A0001","000716000105A0000","2019","DISTRIBUTION WAREHOUSE","1991","1991","6100","CONCRETE SLAB","6100","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL PARTIAL","CENTRAL PARTIAL","0","0","1423 N CARROL","AVERAGE","GOOD","30.00",".00",".00","30.00","","","","INCOME","B CLASS","100.00"
"320436000A0010000","320436000A0010000","2019","STORAGE WAREHOUSE","1981","1981","27360","CONCRETE SLAB","27360","NONE","0","1","S-PRE-ENGINEERED STEEL BLDGS","CENTRAL PARTIAL","CENTRAL PARTIAL","0","26100","BROWN INDUSTRIAL PARK/CBX","AVERAGE","GOOD","65.00",".00",".00","65.00","","","","INCOME","B CLASS","100.00"
"00847300AA0300000","00847300AA0300000","2019","RETAIL STRIP","1985","2006","6000","CONCRETE SLAB","6000","NONE","0","1","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","0","6000","WOMENS CLINIC/RITE CARE PHARMACY/BARBER","GOOD","GOOD","15.00",".00",".00","15.00","","","","INCOME","B CLASS","100.00"
"32076800010010200","32076800010010200","2019","FAST FOOD RESTAURANT","1987","1987","828","CONCRETE SLAB","828","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","828","J S CHICKEN","GOOD","GOOD","70.00",".00",".00","70.00","","","","COST","B CLASS","100.00"
"32076000000300000","32076000000300000","2019","OFFICE/SHOWROOM","1981","1981","5010","PIERS","5010","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","5010","KNOCKOUTS/DRAGER","GOOD","GOOD","55.00",".00",".00","55.00","","","","INCOME","B CLASS","100.00"
"32076000000320000","32076000000320000","2019","OFFICE/SHOWROOM","1981","1981","5429","PIERS","5429","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","5429","SUPERIOR ROOFING/DPC","GOOD","GOOD","55.00",".00",".00","55.00","","","","INCOME","B CLASS","100.00"
"00061100020010000","00061100020010000","2019","APARTMENT (BRICK EXTERIOR)","2002","2002","108028","CONCRETE SLAB","27007","UNASSIGNED","0","4","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","101","108028","ROSELAND ELDERLY COMPLEX","EXCELLENT","GOOD","20.00",".00",".00","20.00","","","","INCOME","TAX CREDIT APT","100.00"
"00834400000010001","00834400000010000","2019","DINING PLAY ROOM","1999","2000","1440","CONCRETE SLAB","1440","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","0","MCDONALDS","EXCELLENT","GOOD","35.00",".00",".00","35.00","","","","COST","B CLASS","100.00"
"0084230A000010000","0084230A000010000","2019","RETAIL STRIP","1988","1988","14895","CONCRETE SLAB","14895","UNASSIGNED","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","16245","RICHLAND CROSSING SC","EXCELLENT","GOOD","45.00",".00",".00","45.00","","","","INCOME","B CLASS","100.00"
"32076000000010000","32076000000010000","2019","OFFICE/SHOWROOM","1981","1981","26808","CONCRETE SLAB","26808","UNASSIGNED","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","91078","PARK WEST OFFC","AVERAGE","GOOD","55.00",".00",".00","55.00","","","","INCOME","B CLASS","100.00"
"32076000000010003","32076000000010000","2019","OFFICE/SHOWROOM","1981","1981","23454","CONCRETE SLAB","23454","UNASSIGNED","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","0","83 1200   PK WEST OFFC","AVERAGE","GOOD","55.00",".00",".00","55.00","","","","INCOME","B CLASS","100.00"
"32076000000010004","32076000000010000","2019","OFFICE/SHOWROOM","1982","1982","14823","CONCRETE SLAB","14823","UNASSIGNED","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","0","83 1200   PK WEST OFFC","AVERAGE","GOOD","50.00",".00",".00","50.00","","","","INCOME","B CLASS","100.00"
"32076000000010005","32076000000010000","2019","OFFICE/SHOWROOM","1982","1982","14821","CONCRETE SLAB","14821","UNASSIGNED","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","0","83 1200   PK WEST OFFC","AVERAGE","GOOD","50.00",".00",".00","50.00","","","","INCOME","B CLASS","100.00"
"320784900A0010000","320784900A0010000","2019","STORAGE WAREHOUSE","1991","1996","28324","CONCRETE SLAB","28324","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","28141","GARY SAYRE USED CARS","AVERAGE","GOOD","20.00",".00",".00","20.00","","","","INCOME","B CLASS","100.00"
"320637100A03R0000","320637100A03R0000","2019","OFFICE/SHOWROOM","1981","1981","165449","PIERS","165449","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","166807","CENTURY BUS PARK","AVERAGE","GOOD","55.00",".00",".00","55.00","","","","INCOME","B CLASS","100.00"
"32077760010010004","32077760010010000","2019","DISTRIBUTION WAREHOUSE","1986","1986","18000","CONCRETE SLAB","18000","UNASSIGNED","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","0","HOLT POWER SYSTEMS","AVERAGE","GOOD","40.00",".00",".00","40.00","","","","INCOME","B CLASS","100.00"
"320874900A0010800","320874900A0010800","2019","OFFICE BUILDING","1982","1982","50000","CONCRETE SLAB","25000","NONE","0","2","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","46432","BLDG 2","AVERAGE","GOOD","40.00",".00",".00","40.00","","","","INCOME","B CLASS","100.00"
"320874900A0011100","320874900A0011100","2019","OFFICE BUILDING","1983","1983","117964","CONCRETE SLAB","59982","NONE","0","2","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","161571","BLDG   3","AVERAGE","GOOD","40.00",".00",".00","40.00","","","","INCOME","B CLASS","100.00"
"32087100000010000","32087100000010000","2019","GOVERNMENTAL BUILDING","1984","1984","4000","CONCRETE SLAB","4000","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","4000","DALLAS COUNTY TAX OFFICE","AVERAGE","GOOD","35.00",".00",".00","35.00","","","","COST","B CLASS","100.00"
"0084340F0002A0000","0084340F0002A0000","2019","CHURCH BUILDING","1985","1985","3898","CONCRETE SLAB","3898","NONE","0","2","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","3898","DALLAS CHIN BAPTIST CHURCH","AVERAGE","GOOD","25.00",".00",".00","25.00","","","","COST","B CLASS","100.00"
"0084340F0002A0099","0084340F0002A0099","2019","CHURCH BUILDING","1985","1985","10000","CONCRETE SLAB","10000","NONE","0","2","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","10000","DALLAS CHIN BAPTIST CHURCH","AVERAGE","GOOD","32.00",".00",".00","32.00","","","","INCOME","B CLASS","100.00"
"32076000000330000","32076000000330000","2019","OFFICE/SHOWROOM","1981","1981","4745","PIERS","4745","UNASSIGNED","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","4745","PREMIER SAFETY","GOOD","GOOD","55.00",".00",".00","55.00","","","","INCOME","B CLASS","100.00"
"32076000000340000","32076000000340000","2019","OFFICE/SHOWROOM","1981","1981","4941","PIERS","4941","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","4941","CUSTOM PAINT/SBM","GOOD","GOOD","55.00",".00",".00","55.00","","","","INCOME","B CLASS","100.00"
"32076000000350000","32076000000350000","2019","OFFICE/SHOWROOM","1981","1981","5429","PIERS","5429","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","5429","AV GUY","GOOD","GOOD","55.00",".00",".00","55.00","","","","INCOME","B CLASS","100.00"
"32076000000360000","32076000000360000","2019","OFFICE/SHOWROOM","1981","1981","5429","PIERS","5429","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","5429","8408 STERLING ST","GOOD","GOOD","55.00",".00",".00","55.00","","","","INCOME","B CLASS","100.00"
"32076000000370000","32076000000370000","2019","OFFICE/SHOWROOM","1981","1981","5329","PIERS","5329","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","5329","IBA/SPBS","GOOD","GOOD","55.00",".00",".00","55.00","","","","INCOME","B CLASS","100.00"
"32076000000380000","32076000000380000","2019","OFFICE/SHOWROOM","1981","1981","4745","PIERS","4745","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","4745","METRO COURIER","GOOD","GOOD","55.00",".00",".00","55.00","","","","INCOME","B CLASS","100.00"
"32076000000390000","32076000000390000","2019","OFFICE/SHOWROOM","1981","1981","4745","PIERS","4745","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","4745","TTG/IRVING CHURCH","GOOD","GOOD","55.00",".00",".00","55.00","","","","INCOME","B CLASS","100.00"
"32076000000400000","32076000000400000","2019","OFFICE/SHOWROOM","1981","1981","4745","PIERS","4745","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","4745","DFW PIPE RESTORATION","GOOD","GOOD","55.00",".00",".00","55.00","","","","INCOME","B CLASS","100.00"
"32076000000410000","32076000000410000","2019","OFFICE/SHOWROOM","1981","1981","4941","PIERS","4941","UNASSIGNED","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","4941","STRIVE RADICAL","GOOD","GOOD","55.00",".00",".00","55.00","","","","INCOME","B CLASS","100.00"
"32076000000420000","32076000000420000","2019","OFFICE/SHOWROOM","1981","1981","4941","PIERS","4941","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","4941","8426 STERLING","GOOD","GOOD","55.00",".00",".00","55.00","","","","INCOME","B CLASS","100.00"
"000608000A18A0000","000608000A18A0000","2019","RETAIL STRIP","1923","2010","7320","CONCRETE BEAM","3660","NONE","0","2","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","7320","E BAR TEX-MEX/JACKIE SPRATT CAKES/RIK TATUM","GOOD","GOOD","7.00",".00",".00","7.00","","","","INCOME","B CLASS","100.00"
"0008680B0001A0000","0008680B0001A0000","2019","DISTRIBUTION WAREHOUSE","1986","1986","31900","CONCRETE SLAB","31900","UNASSIGNED","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","36800","TEXAS LIFELINE CORP","GOOD","GOOD","40.00",".00","10.00","50.00","","","","INCOME","B CLASS","100.00"
"00842100060050000","00842100060050000","2019","RETAIL STRIP","1984","1984","42050","CONCRETE SLAB","32050","NONE","0","2","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","44361","FOREST AUDELIA  VILLAGE S C","GOOD","GOOD","55.00",".00",".00","55.00","","","","INCOME","B CLASS","100.00"
"0084260A0001A0000","0084260A0001A0000","2019","RETAIL STRIP","2000","2000","10430","CONCRETE SLAB","10430","UNASSIGNED","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","10430","RICHLAND SQUARE SC","GOOD","GOOD","20.00",".00",".00","20.00","","","","INCOME","B CLASS","100.00"
"008474000A01B0000","008474000A01B0000","2019","RETAIL STRIP","1979","1979","5600","CONCRETE SLAB","5600","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","5500","ENTERPRISE/OPTICAL CLINIC/UNIVERSAL DENTAL","GOOD","GOOD","70.00",".00",".00","70.00","","","","INCOME","B CLASS","100.00"
"000827001104A0000","000827001104A0000","2019","OFFICE BUILDING","1987","2002","134560","CONCRETE SLAB","26336","NONE","0","5","B-REINFORCED CONCRETE FRAME","CENTRAL HEAT","CENTRAL A/C","0","80998","BAYLOR UNIVERSITY SCHOOL OF NURSING","GOOD","GOOD","5.00",".00",".00","5.00","","","","INCOME","B CLASS","100.00"
"000827001104A9900","000827001104A9900","2019","OFFICE BUILDING","1987","2002","26912","CONCRETE SLAB","26336","NONE","0","5","B-REINFORCED CONCRETE FRAME","CENTRAL HEAT","CENTRAL A/C","0","20249","BAYLOR UNIVERSITY SCHOOL OF NURSING","GOOD","GOOD","9.00",".00",".00","9.00","","","","INCOME","B CLASS","100.00"
"320758500A0010001","320758500A0010000","2019","APARTMENT (BRICK EXTERIOR)","1987","1987","186000","CONCRETE SLAB","31000","UNASSIGNED","0","6","B-REINFORCED CONCRETE FRAME","CENTRAL HEAT","CENTRAL A/C","0","0","ALESIO URBAN CENTER","GOOD","GOOD","35.00",".00",".00","35.00","","","","INCOME","B CLASS","100.00"
"00847200010030000","00847200010030000","2019","CHURCH BUILDING","1986","1986","32662","PIERS","32662","UNASSIGNED","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","32662","CENTRAL CHURCH OF THE NAZARENE","GOOD","GOOD","25.00",".00",".00","25.00","","","","COST","B CLASS","100.00"
"32076420010010000","32076420010010000","2019","STORAGE WAREHOUSE","1982","1982","9000","CONCRETE SLAB","9000","NONE","0","1","S-PRE-ENGINEERED STEEL BLDGS","CENTRAL HEAT","CENTRAL A/C","0","9000","A W DISTRIBUTORS   IMPORTERS","AVERAGE","GOOD","60.00",".00",".00","60.00","","","","INCOME","B CLASS","100.00"
"008408000A01C0000","008408000A01C0000","2019","OFFICE BUILDING","1985","1999","132499","PIERS","14722","NONE","0","9","B-REINFORCED CONCRETE FRAME","CENTRAL HEAT","CENTRAL A/C","0","125874","INTERCHANGE I","AVERAGE","GOOD","10.00",".00",".00","10.00","","","","INCOME","B CLASS","100.00"
"0084170A0002A0000","0084170A0002A0000","2019","OFFICE BUILDING","1982","1982","124788","PIERS","20798","NONE","0","6","B-REINFORCED CONCRETE FRAME","CENTRAL HEAT","CENTRAL A/C","0","166508","NORTHCREEK PLACE II","AVERAGE","GOOD","30.00",".00",".00","30.00","","","","INCOME","B CLASS","100.00"
"32063550020010000","32063550020010000","2019","OFFICE BUILDING","1981","1981","87500","PIERS","12500","UNASSIGNED","0","7","B-REINFORCED CONCRETE FRAME","CENTRAL HEAT","CENTRAL A/C","0","85212","DFW EAST","AVERAGE","GOOD","30.00",".00",".00","30.00","","","","INCOME","B CLASS","100.00"
"008474000A01A0000","008474000A01A0000","2019","FAST FOOD RESTAURANT","1985","1998","5116","CONCRETE SLAB","5116","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","5116","GRANDYS","AVERAGE","GOOD","40.00",".00",".00","40.00","","","","COST","B CLASS","100.00"
"320875100A01A0000","320875100A01A0000","2019","OFFICE BUILDING","1989","1989","32450","CONCRETE SLAB","17874","NONE","0","2","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","31325","PRESBYTERIAN MISSION CENTER","AVERAGE","GOOD","25.00",".00",".00","25.00","","","","INCOME","B CLASS","100.00"
"00000503059120000","00000503059120000","2019","OFFICE BUILDING","1985","1985","29513","CONCRETE SLAB","14633","UNASSIGNED","0","2","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","29513","C C C S","AVERAGE","GOOD","35.00",".00",".00","35.00","","","","INCOME","B CLASS","100.00"
"320960800Q0020000","320960800Q0020000","2019","DISTRIBUTION WAREHOUSE","1987","1987","207492","CONCRETE SLAB","201442","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","207200","SEKO 52% VACANT","AVERAGE","GOOD","40.00",".00",".00","40.00","","","","INCOME","B CLASS","100.00"
