"ACCOUNT_NUM","APPRAISAL_YR","TAX_OBJ_ID","BLDG_CLASS_DESC","YR_BUILT","EFF_YR_BUILT","ACT_AGE","DESIRABILITY_RATING","TOT_MAIN_SF","TOT_LIVING_AREA_SF","PCT_COMPLETE","NUM_STORIES_DESC","CONSTR_FRAM_TYP_DESC","FOUNDATION_TYP_DESC","HEATING_TYP_DESC","AC_TYP_DESC","FENCE_TYP_DESC","EXT_WALL_DESC","BASEMENT_DESC","ROOF_TYP_DESC","ROOF_MAT_DESC","NUM_FIREPLACES","NUM_KITCHENS","NUM_FULL_BATHS","NUM_HALF_BATHS","NUM_WET_BARS","NUM_BEDROOMS","SPRINKLER_SYS_IND","DECK_IND","SPA_IND","POOL_IND","SAUNA_IND","MBL_HOME_SER_NUM","MBL_HOME_MANUFCTR","MBL_HOME_LENGTH","MBL_HOME_WIDTH","MBL_HOME_SPACE","DEPRECIATION_PCT"
"00000119788000000","2019","00000119788000000","04","1925","1925","94","POOR","907","907","100.00","ONE STORY","FRAME","POST","GAS HEATERS","WINDOW","CHAIN","FRAME","UNASSIGNED","GABLE","COMP SHINGLES","0","1","1","0","0","2","N","N","N","N","N","","","0","0","     ","70.00"
"00000113872000000","2019","00000113872000000","04","1920","1920","99","FAIR","955","955","100.00","ONE STORY","FRAME","POST","WALL","WINDOW","CHAIN","ASBESTOS SHINGLES","NONE","HIP","COMP SHINGLES","0","1","1","0","0","2","N","N","N","N","N","","","0","0","     ","60.00"
"00000119716000000","2019","00000119716000000","04","1920","1920","99","FAIR","1194","1194","100.00","ONE STORY","FRAME","POST","GAS HEATERS","WINDOW","CHAIN","FRAME","NONE","GABLE","COMP SHINGLES","0","1","1","0","0","2","N","N","N","N","N","","","0","0","     ","60.00"
"00000124711000000","2019","00000124711000000","04","1922","1922","97","FAIR","1274","1274","100.00","ONE STORY","FRAME","POST","GAS HEATERS","WINDOW","CHAIN","ALUMINIUM","NONE","GABLE","COMP SHINGLES","1","1","2","0","0","2","N","N","N","N","N","","","0","0","     ","60.00"
"00000125515000000","2019","00000125515000000","04","1925","1925","94","FAIR","1079","1079","100.00","ONE STORY","FRAME","POST","GAS HEATERS","WINDOW","NONE","FRAME","NONE","GABLE","COMP SHINGLES","1","1","1","0","0","3","N","N","N","N","N","","","0","0","     ","60.00"
"00000112060000000","2019","00000112060000000","04","1923","1923","96","FAIR","2064","2064","100.00","TWO STORIES","FRAME","POST","GAS HEATERS","WINDOW","CHAIN","FRAME","NONE","HIP","COMP SHINGLES","0","2","2","0","0","4","N","N","N","N","N","","","0","0","     ","60.00"
"00000125980000000","2019","00000125980000000","03","1913","1913","106","FAIR","1376","1376","100.00","ONE STORY","FRAME","POST","GAS HEATERS","WINDOW","CHAIN","ASBESTOS SHINGLES","NONE","HIP","COMP SHINGLES","3","2","3","0","0","6","N","N","N","N","N","","","0","0","     ","60.00"
"00000118294000000","2019","00000118294000000","04","1904","1904","115","POOR","1268","1268","100.00","ONE STORY","FRAME","POST","GAS HEATERS","WINDOW","CHAIN","FRAME","NONE","HIP","COMP SHINGLES","0","1","1","0","0","2","N","N","N","N","N","","","0","0","     ","70.00"
"00000118813000000","2019","00000118813000000","04","1936","1936","83","POOR","1462","1462","100.00","ONE STORY","FRAME","POST","GAS HEATERS","WINDOW","NONE","FRAME","NONE","HIP","COMP SHINGLES","1","1","1","0","0","3","N","N","N","N","N","","","0","0","     ","70.00"
"00000119527000000","2019","00000119527000000","04","1911","1911","108","POOR","1022","1022","100.00","ONE STORY","FRAME","POST","GAS HEATERS","WINDOW","CHAIN","FRAME","NONE","GABLE","COMP SHINGLES","1","1","1","0","0","2","N","N","N","N","N","","","0","0","     ","70.00"
"00000119002000000","2019","00000119002000000","04","1934","1934","85","POOR","1008","1008","100.00","ONE STORY","FRAME","POST","GAS HEATERS","WINDOW","CHAIN","FRAME","NONE","HIP","COMP SHINGLES","0","1","1","0","0","2","N","N","N","N","N","","","0","0","     ","70.00"
"00000119605000000","2019","00000119605000000","04","1937","1937","82","POOR","1060","1060","100.00","ONE STORY","FRAME","POST","GAS HEATERS","WINDOW","CHAIN","FRAME","NONE","GABLE","COMP SHINGLES","0","1","1","0","0","2","N","N","N","N","N","","","0","0","     ","70.00"
"00000119842000000","2019","00000119842000000","04","1909","1909","110","POOR","1674","1674","100.00","ONE STORY","FRAME","POST","GAS HEATERS","WINDOW","CHAIN","FRAME","NONE","GABLE","COMP SHINGLES","1","1","1","0","0","2","N","N","N","N","N","","","0","0","     ","70.00"
"00000121069000000","2019","00000121069000000","04","1924","1924","95","POOR","1340","1740","100.00","ONE STORY","FRAME","POST","GAS HEATERS","WINDOW","CHAIN","FRAME","NONE","GABLE","COMP SHINGLES","0","1","2","0","0","2","N","N","N","N","N","","","0","0","     ","70.00"
"00000120199000000","2019","00000120199000000","03","1913","1913","106","FAIR","2286","2286","100.00","TWO STORIES","FRAME","POST","GAS HEATERS","WINDOW","NONE","ALUMINIUM","NONE","GABLE","COMP SHINGLES","0","4","4","0","0","4","N","N","N","N","N","","","0","0","     ","60.00"
"00000118342000000","2019","00000118342000000","03","1940","1940","79","FAIR","2006","2006","100.00","TWO STORIES","FRAME","POST","GAS HEATERS","WINDOW","CHAIN","FRAME","NONE","HIP","COMP SHINGLES","0","2","2","0","0","4","N","N","N","N","N","","","0","0","     ","60.00"
"00000125146000000","2019","00000125146000000","03","1910","1910","109","FAIR","2638","2638","100.00","TWO STORIES","FRAME","POST","GAS HEATERS","WINDOW","CHAIN","ALUMINIUM","NONE","HIP","COMP SHINGLES","1","4","4","0","0","4","N","N","N","N","N","","","0","0","     ","60.00"
"00000118234000000","2019","00000118234000000","04","1911","1911","108","AVERAGE","1940","1940","100.00","ONE STORY","FRAME","POST","GAS HEATERS","WINDOW","CHAIN","FRAME","NONE","HIP","COMP SHINGLES","0","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","50.00"
"00000121324000000","2019","00000121324000000","04","1913","1970","106","AVERAGE","1224","1224","100.00","ONE STORY","FRAME","POST","GAS HEATERS","WINDOW","CHAIN","FRAME","NONE","HIP","COMP SHINGLES","0","1","1","0","0","2","N","N","N","N","N","","","0","0","     ","45.00"
"00000118237000000","2019","00000118237000000","04","1931","1931","88","AVERAGE","1784","1784","100.00","ONE STORY","FRAME","POST","GAS HEATERS","WINDOW","CHAIN","FRAME","NONE","GABLE","COMP SHINGLES","0","1","1","0","0","3","N","N","N","N","N","","","0","0","     ","50.00"
"00000121531000000","2019","00000121531000000","03","1918","1918","101","FAIR","1326","1326","100.00","ONE STORY","FRAME","POST","GAS HEATERS","WINDOW","NONE","FRAME","NONE","HIP","COMP SHINGLES","0","2","2","0","0","2","N","N","N","N","N","","","0","0","     ","60.00"
"00000118753000000","2019","00000118753000000","18","2003","2003","16","GOOD","2256","2256","100.00","TWO STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","CHAIN","BRICK VENEER","NONE","HIP","COMP SHINGLES","0","2","2","2","0","6","N","N","N","N","N","","","0","0","     ","20.00"
"00000136243100000","2019","00000136243100000","CONDOMINIUM","1980","1980","39","GOOD","1307","1307","100.00","TWO STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","NONE","BRICK VENEER","NONE","GABLE","COMP SHINGLES","2","1","2","1","0","2","N","N","N","N","N","","","0","0","     ","25.00"
"00000118978000000","2019","00000118978000000","18","2017","2017","2","EXCELLENT","2440","2440","100.00","TWO STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","NONE","BRICK VENEER","NONE","GABLE","COMP SHINGLES","0","1","2","1","0","3","N","Y","N","N","N","","","0","0","     ",".00"
"00000118978000100","2019","00000118978000100","18","2017","2017","2","EXCELLENT","2440","2440","100.00","TWO STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","NONE","BRICK VENEER","NONE","GABLE","COMP SHINGLES","0","1","2","1","0","3","N","Y","N","N","N","","","0","0","     ",".00"
"00000121807000000","2019","00000121807000000","04","1915","1915","104","AVERAGE","2300","2300","100.00","TWO STORIES","FRAME","POST","CENTRAL FULL","CENTRAL FULL","CHAIN","FRAME","NONE","GABLE","COMP SHINGLES","1","1","2","0","0","4","N","N","N","N","N","","","0","0","     ","50.00"
"00000119848000000","2019","00000119848000000","18","2018","2018","1","MANUALLY ENTER DEPRECIATION","4878","4878","25.00","THREE STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","NONE","UNASSIGNED","NONE","FLAT","COMP ROLL","2","2","4","4","0","4","N","Y","N","N","N","","","0","0","     ",".00"
"00000139201140000","2019","00000139201140000","CONDOMINIUM","1957","1957","62","GOOD","2497","2497","100.00","ONE STORY","METAL","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","NONE","BRICK VENEER","FULL","FLAT","TAR AND GRAVEL","0","1","3","0","0","3","Y","N","N","N","N","","","0","0","     ","40.00"
"00000139202060000","2019","00000139202060000","CONDOMINIUM","1957","1957","62","GOOD","1193","1193","100.00","ONE STORY","METAL","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","NONE","BRICK VENEER","FULL","FLAT","TAR AND GRAVEL","0","1","1","0","0","1","Y","N","N","N","N","","","0","0","     ","40.00"
"00000139202980000","2019","00000139202980000","CONDOMINIUM","1957","1957","62","GOOD","1993","1993","100.00","ONE STORY","METAL","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","NONE","BRICK VENEER","FULL","FLAT","TAR AND GRAVEL","0","1","2","0","0","2","Y","N","N","N","N","","","0","0","     ","40.00"
"00000139346120000","2019","00000139346120000","CONDOMINIUM","1964","1964","55","GOOD","2432","2432","100.00","ONE STORY","METAL","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","NONE","BRICK VENEER","FULL","FLAT","TAR AND GRAVEL","0","1","2","0","0","1","Y","Y","N","N","N","","","0","0","     ","35.00"
"00000123157000000","2019","00000123157000000","04","1913","1913","106","VERY GOOD","1136","1136","100.00","ONE STORY","FRAME","POST","CENTRAL FULL","CENTRAL FULL","CHAIN","FRAME","NONE","HIP","COMP SHINGLES","1","1","1","0","0","2","N","N","N","N","N","","","0","0","     ","40.00"
"00000121474000000","2019","00000121474000000","03","1908","1908","111","FAIR","1838","1838","100.00","ONE STORY","FRAME","POST","CENTRAL FULL","CENTRAL FULL","NONE","FRAME","NONE","HIP","COMP SHINGLES","1","2","2","0","0","3","N","N","N","N","N","","","0","0","     ","60.00"
"00000136243400000","2019","00000136243400000","CONDOMINIUM","1980","1980","39","GOOD","723","723","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","NONE","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","1","0","0","1","N","N","N","N","N","","","0","0","     ","25.00"
"00000111739000000","2019","00000111739000000","04","1991","1991","28","GOOD","1386","1386","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","CHAIN","VINYL","NONE","GABLE","COMP SHINGLES","0","1","1","1","0","3","N","N","N","N","N","","","0","0","     ","30.00"
"00000143506000000","2019","00000143506000000","04","1923","1923","96","POOR","1448","1448","100.00","ONE STORY","FRAME","POST","CENTRAL FULL","CENTRAL FULL","CHAIN","FRAME","NONE","HIP","COMP SHINGLES","1","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","70.00"
"00000119806000000","2019","00000119806000000","04","1920","1920","99","POOR","1032","1032","100.00","ONE STORY","FRAME","POST","CENTRAL FULL","CENTRAL FULL","CHAIN","FRAME","UNASSIGNED","GABLE","COMP SHINGLES","0","1","1","0","0","2","N","N","N","N","N","","","0","0","     ","70.00"
"00000126796000000","2019","00000126796000000","21","2018","2018","1","MANUALLY ENTER DEPRECIATION","2368","2368","25.00","ONE AND ONE HALF STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","NONE","CONCRETE FIBERBOARD","NONE","HIP","UNASSIGNED","0","1","3","0","0","2","N","Y","N","N","N","","","0","0","     ",".00"
"00000118804000000","2019","00000118804000000","04","1926","1926","93","POOR","1390","1390","100.00","ONE STORY","FRAME","POST","CENTRAL FULL","CENTRAL FULL","CHAIN","FRAME","NONE","GABLE","COMP SHINGLES","0","1","1","0","0","2","N","N","N","N","N","","","0","0","     ","70.00"
"00000140092000000","2019","00000140092000000","04","1910","1910","109","GOOD","1164","1164","100.00","ONE STORY","FRAME","POST","CENTRAL FULL","CENTRAL FULL","CHAIN","FRAME","NONE","GABLE","COMP SHINGLES","1","1","1","0","0","2","N","N","N","N","N","","","0","0","     ","45.00"
"00000125797000000","2019","00000125797000000","14","2000","2000","19","GOOD","1261","1261","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","NONE","BRICK VENEER","NONE","HIP","COMP SHINGLES","1","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","25.00"
"00000139594000000","2019","00000139594000000","14","2005","2005","14","GOOD","1388","1388","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","NONE","BRICK VENEER","NONE","HIP","COMP SHINGLES","0","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","20.00"
"00000139645000000","2019","00000139645000000","14","2002","2002","17","GOOD","1179","1179","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","NONE","BRICK VENEER","NONE","GABLE","COMP SHINGLES","0","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","20.00"
"00000146533000000","2019","00000146533000000","14","2005","2005","14","GOOD","1171","1171","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","CHAIN","BRICK VENEER","NONE","HIP","COMP SHINGLES","0","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","20.00"
"00000125734000000","2019","00000125734000000","14","1999","1999","20","GOOD","1157","1157","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","NONE","BRICK VENEER","NONE","HIP","COMP SHINGLES","0","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","25.00"
"00000122161000000","2019","00000122161000000","04","1920","1920","99","AVERAGE","1356","1356","100.00","ONE STORY","FRAME","POST","CENTRAL FULL","CENTRAL FULL","CHAIN","FRAME","NONE","GABLE","COMP SHINGLES","0","1","1","0","0","3","N","N","N","N","N","","","0","0","     ","50.00"
"00000139552000000","2019","00000139552000000","04","1910","1910","109","AVERAGE","1032","1032","100.00","ONE STORY","FRAME","POST","CENTRAL FULL","CENTRAL FULL","CHAIN","STUCCO","NONE","HIP","COMP SHINGLES","1","1","1","0","0","2","N","N","N","N","N","","","0","0","     ","50.00"
"00000144025000000","2019","00000144025000000","04","1905","1905","114","AVERAGE","892","892","100.00","ONE STORY","FRAME","POST","CENTRAL FULL","CENTRAL FULL","CHAIN","FRAME","NONE","HIP","COMP SHINGLES","1","1","1","0","0","2","N","N","N","N","N","","","0","0","     ","50.00"
"00000126727000000","2019","00000126727000000","04","1908","1908","111","FAIR","1117","1117","100.00","ONE STORY","FRAME","POST","GAS HEATERS","WINDOW","CHAIN","FRAME","NONE","HIP","COMP SHINGLES","1","1","1","0","0","3","N","N","N","N","N","","","0","0","     ","60.00"
"00000123211000000","2019","00000123211000000","04","1922","1922","97","FAIR","625","625","100.00","ONE STORY","FRAME","POST","GAS HEATERS","WINDOW","CHAIN","FRAME","NONE","GABLE","COMP SHINGLES","1","1","1","0","0","2","N","N","N","N","N","","","0","0","     ","60.00"
"00000123910000000","2019","00000123910000000","04","1910","1910","109","FAIR","1358","1358","100.00","ONE STORY","FRAME","PIER AND BEAM","GAS HEATERS","WINDOW","CHAIN","FRAME","NONE","HIP","COMP SHINGLES","0","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","60.00"
"00000118489000000","2019","00000118489000000","03","1925","1925","94","POOR","3365","3365","100.00","TWO STORIES","FRAME","PIER AND BEAM","GAS HEATERS","WINDOW","CHAIN","FRAME","NONE","HIP","COMP SHINGLES","1","2","4","0","0","4","N","N","N","N","N","","","0","0","     ","70.00"
"00000113869000000","2019","00000113869000000","04","1929","1929","90","FAIR","2140","3940","100.00","TWO STORIES","FRAME","PIER AND BEAM","GAS HEATERS","WINDOW","CHAIN","FRAME","NONE","HIP","COMP SHINGLES","0","1","2","0","0","2","N","N","N","N","N","","","0","0","     ","60.00"
"00000122914000000","2019","00000122914000000","04","1913","1913","106","VERY GOOD","2128","2128","100.00","TWO STORIES","FRAME","PIER AND BEAM","GAS HEATERS","WINDOW","CHAIN","FRAME","NONE","HIP","COMP SHINGLES","1","1","2","0","0","4","N","N","N","N","N","","","0","0","     ","40.00"
"00000125164000000","2019","00000125164000000","03","1913","1913","106","FAIR","1428","1428","100.00","ONE STORY","FRAME","PIER AND BEAM","GAS HEATERS","WINDOW","CHAIN","FRAME","NONE","GABLE","COMP SHINGLES","0","2","2","0","0","2","N","N","N","N","N","","","0","0","     ","60.00"
"00000121525000000","2019","00000121525000000","03","1907","1907","112","FAIR","1766","1766","100.00","ONE STORY","FRAME","BLOCK","GAS HEATERS","WINDOW","NONE","FRAME","NONE","GABLE","COMP SHINGLES","2","2","2","0","0","2","N","N","N","N","N","","","0","0","     ","60.00"
"00000123025000000","2019","00000123025000000","04","1918","1918","101","POOR","1466","1466","100.00","ONE STORY","FRAME","PIER AND BEAM","GAS HEATERS","WINDOW","CHAIN","FRAME","NONE","GABLE","COMP SHINGLES","0","1","2","0","0","2","N","N","N","N","N","","","0","0","     ","70.00"
"00000118939000000","2019","00000118939000000","04","1926","1926","93","POOR","1400","1400","100.00","ONE STORY","FRAME","PIER AND BEAM","GAS HEATERS","WINDOW","NONE","FRAME","NONE","GABLE","COMP SHINGLES","0","1","0","2","0","2","N","N","N","N","N","","","0","0","     ","70.00"
"00000124204000000","2019","00000124204000000","04","1926","1926","93","AVERAGE","1564","1564","100.00","ONE STORY","FRAME","PIER AND BEAM","GAS HEATERS","WINDOW","CHAIN","FRAME","NONE","GABLE","COMP SHINGLES","2","1","1","0","0","3","N","N","N","N","N","","","0","0","     ","50.00"
"00000121750000000","2019","00000121750000000","04","1948","1948","71","AVERAGE","957","957","100.00","ONE STORY","FRAME","PIER AND BEAM","GAS HEATERS","WINDOW","CHAIN","FRAME","NONE","HIP","COMP SHINGLES","0","1","2","0","0","0","N","N","N","N","N","","","0","0","     ","50.00"
"00000125512000000","2019","00000125512000000","04","1941","1941","78","FAIR","1012","1012","100.00","ONE STORY","FRAME","PIER AND BEAM","GAS HEATERS","WINDOW","CHAIN","FRAME","NONE","GABLE","COMP SHINGLES","0","1","1","0","0","3","N","N","N","N","N","","","0","0","     ","60.00"
"00000124336000000","2019","00000124336000000","03","1936","1936","83","POOR","1356","1356","100.00","ONE STORY","FRAME","PIER AND BEAM","GAS HEATERS","WINDOW","CHAIN","FRAME","NONE","GABLE","COMP SHINGLES","1","2","2","0","0","4","N","N","N","N","N","","","0","0","     ","70.00"
"00000123034000000","2019","00000123034000000","03","1908","1908","111","GOOD","1260","1860","100.00","ONE STORY","FRAME","PIER AND BEAM","GAS HEATERS","WINDOW","CHAIN","FRAME","NONE","GABLE","COMP SHINGLES","1","1","2","0","0","2","N","N","N","N","N","","","0","0","     ","45.00"
"00000124285000000","2019","00000124285000000","04","1931","1931","88","FAIR","616","616","100.00","ONE STORY","FRAME","PIER AND BEAM","GAS HEATERS","WINDOW","CHAIN","FRAME","NONE","HIP","COMP SHINGLES","0","1","2","0","0","2","N","N","N","N","N","","","0","0","     ","60.00"
"00000124741000000","2019","00000124741000000","04","1930","1930","89","FAIR","3192","3192","100.00","TWO STORIES","FRAME","PIER AND BEAM","GAS HEATERS","WINDOW","CHAIN","FRAME","NONE","HIP","COMP SHINGLES","0","4","4","0","0","4","N","N","N","N","N","","","0","0","     ","60.00"
"00000125284000000","2019","00000125284000000","03","1912","1912","107","FAIR","2920","2920","100.00","TWO STORIES","FRAME","PIER AND BEAM","GAS HEATERS","WINDOW","NONE","FRAME","NONE","HIP","COMP SHINGLES","2","4","4","0","0","4","N","N","N","N","N","","","0","0","     ","60.00"
"00000125293000000","2019","00000125293000000","06","1918","1918","101","FAIR","2456","2456","100.00","TWO STORIES","FRAME","PIER AND BEAM","GAS HEATERS","WINDOW","CHAIN","FRAME","NONE","HIP","COMP SHINGLES","1","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","60.00"
"00000125137000000","2019","00000125137000000","04","1917","1917","102","FAIR","2490","2490","100.00","TWO STORIES","FRAME","POST","GAS HEATERS","WINDOW","CHAIN","FRAME","NONE","HIP","COMP SHINGLES","0","1","2","0","0","4","N","N","N","N","N","","","0","0","     ","60.00"
