"ACCOUNT_NUM","APPRAISAL_YR","IMPR_VAL","LAND_VAL","LAND_AG_EXEMPT","AG_USE_VAL","TOT_VAL","HMSTD_CAP_VAL","REVAL_YR","PREV_REVAL_YR","PREV_MKT_VAL","TOT_CONTRIB_AMT","TAXPAYER_REP","CITY_JURIS_DESC","COUNTY_JURIS_DESC","ISD_JURIS_DESC","HOSPITAL_JURIS_DESC","COLLEGE_JURIS_DESC","SPECIAL_DIST_JURIS_DESC","CITY_SPLIT_PCT","COUNTY_SPLIT_PCT","ISD_SPLIT_PCT","HOSPITAL_SPLIT_PCT","COLLEGE_SPLIT_PCT","SPECIAL_DIST_SPLIT_PCT","CITY_TAXABLE_VAL","COUNTY_TAXABLE_VAL","ISD_TAXABLE_VAL","HOSPITAL_TAXABLE_VAL","COLLEGE_TAXABLE_VAL","SPECIAL_DIST_TAXABLE_VAL","CITY_CEILING_VALUE","COUNTY_CEILING_VALUE","ISD_CEILING_VALUE","HOSPITAL_CEILING_VALUE","COLLEGE_CEILING_VALUE","SPECIAL_DIST_CEILING_VALUE","VID_IND","GIS_PARCEL_ID","APPRAISAL_METH_CD","RENDITION_PENALTY","DIVISION_CD","EXTRNL_CNTY_ACCT","EXTRNL_CITY_ACCT","P_BUS_TYP_CD","BLDG_CLASS_CD","SPTD_CODE"
"00000314218000000","2019","25390.00","3750.00","0","0","29140.00","29140.00","2019","2018","27000.00",".00","994 NTH  DEGREE INC/DBA","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","29140","29140","29140","29140","29140","0","","","","","","","N","00000314218000000","3","","COM","","000428302201500","","OFFICE BUILDING","F10"
"00000201958000000","2019",".00","10000.00","0","0","10000.00","10000.00","2017","2014","10000.00",".00","069 LEWIS PROPERTY TAX SERVICES","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","10000","10000","10000","10000","10000","0","","","","","","","N","00000201958000000","1","","RES","","000213600600100","","LAND ONLY","C11"
"00000360598000000","2019","51860.00","30000.00","0","0","81860.00","81860.00","2019","2018","68200.00",".00","994 NTH  DEGREE INC/DBA","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","81860","81860","81860","81860","81860","0","","","","","","","N","00000360598000000","2","","RES","","000511100902200","","04","A11"
"00000711181000000","2019","157020.00","30000.00","0","0","187020.00","187020.00","2019","2018","132240.00",".00","607 FAIRTAX GROUP LLC","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","187020","187020","187020","187020","187020","0","","","","","","","N","00000711181000000","1","","RES","","000730601100700","","13","A11"
"26622700060080000","2019","143000.00","38000.00","0","0","181000.00","181000.00","2019","2018","179670.00",".00","993 CAMERON APPRAISAL GROUP","GARLAND","DALLAS COUNTY","GARLAND ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","181000","181000","181000","181000","181000","0","","","","","","","N","26622700060080000","1","","RES","","","","16","A12"
"002869000B01A0000","2019","1000.00","803400.00","0","0","804400.00","804400.00","2019","2016","804400.00",".00","442 RAINBOLT & ALEXANDER INC","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","804400","804400","804400","804400","804400","0","","","","","","","N","002869000B01A0000","1","","COM","","","","BANK","F10"
"00000381160000000","2019","220590.00","90000.00","0","0","310590.00","310590.00","2018","2017","285590.00",".00","069 LEWIS PROPERTY TAX SERVICES","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","310590","310590","310590","310590","310590","0","","","","","","","N","00000381160000000","1","","RES","","000536401502100","","15","A11"
"00000390388000000","2019","24590.00","17000.00","0","0","41590.00","41590.00","2019","2016","41590.00",".00","607 FAIRTAX GROUP LLC","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","41590","41590","41590","41590","41590","0","","","","","","","N","00000390388000000","3","","RES","","000537501400200","","12","B12"
"00000196504000000","2019","171000.00","429000.00","0","0","600000.00","600000.00","2019","2018","544000.00",".00","069 LEWIS PROPERTY TAX SERVICES","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","600000","600000","600000","600000","600000","0","","","","","","","N","00000196504000000","3","","COM","","000203501601200","","APARTMENT (BRICK EXTERIOR)","B11"
"00000313438000000","2019","49080.00","50000.00","0","0","99080.00","99080.00","2019","2017","89650.00",".00","994 NTH  DEGREE INC/DBA","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","99080","99080","99080","99080","99080","0","","","","","","","N","00000313438000000","1","","RES","","000426800700600","","02","A11"
"00000104260000000","2019","80000.00","120000.00","0","0","200000.00","200000.00","2019","2018","225000.00",".00","607 FAIRTAX GROUP LLC","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","200000","200000","200000","200000","200000","0","","","","","","","N","00000104260000000","3","","COM","","000020102100901","","LOFT BUILDING","F10"
"00000796530500000","2019","351430.00","99000.00","0","0","450430.00","450430.00","2019","2018","467000.00",".00","069 LEWIS PROPERTY TAX SERVICES","DALLAS","DALLAS COUNTY","RICHARDSON ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","360344","360344","380387","360344","360344","0","","","","","","","N","00000796530500000","2","","RES","","000818803201000","","21","A11"
"220955300M0140000","2019","140520.00","35000.00","0","0","175520.00","175520.00","2019","2018","165100.00",".00","993 CAMERON APPRAISAL GROUP","DUNCANVILLE","DALLAS COUNTY","DUNCANVILLE ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","175520","175520","175520","175520","175520","0","","","","","","","N","220955300M0140000","1","","RES","","","","14","A11"
"26583500020450000","2019","114660.00","48000.00","0","0","162660.00","162660.00","2019","2018","136200.00",".00","993 CAMERON APPRAISAL GROUP","GARLAND","DALLAS COUNTY","GARLAND ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","162660","162660","162660","162660","162660","0","","","","","","","N","26583500020450000","1","","RES","","","","14","A11"
"266575001821R0000","2019","1872830.00","1177170.00","0","0","3050000.00","3050000.00","2019","2018","3050000.00",".00","442 RAINBOLT & ALEXANDER INC","GARLAND","DALLAS COUNTY","GARLAND ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","3050000","3050000","3050000","3050000","3050000","0","","","","","","","N","266575001821R0000","3","","COM","","","","RETAIL STRIP","F10"
"00000382336000000","2019","160080.00","55000.00","0","0","215080.00","215080.00","2019","2017","202000.00",".00","069 LEWIS PROPERTY TAX SERVICES","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","172064","172064","168572","172064","172064","0","","","","","","","N","00000382336000000","2","","RES","","000536403501400","","13","A11"
"00C24450000000206","2019","80320.00","78080.00","0","0","158400.00","158400.00","2019","2018","158400.00",".00","950 WEISFELD RONALD A","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","158400","158400","158400","158400","158400","0","","","","","","","N","CONDO00C2445CONDO","1","","RES","","","","CONDOMINIUM","A13"
"00000162535000000","2019","37920.00","40080.00","0","0","78000.00","78000.00","2018","2016","78000.00",".00","069 LEWIS PROPERTY TAX SERVICES","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","78000","78000","78000","78000","78000","0","","","","","","","N","00000162535000000","3","","COM","","000161000100300","","COCKTAIL LOUNGE","F10"
"00000390586000000","2019","38600.00","17000.00","0","0","55600.00","55600.00","2019","2016","55600.00",".00","607 FAIRTAX GROUP LLC","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","55600","55600","55600","55600","55600","0","","","","","","","N","00000390586000000","3","","RES","","000537501503600","","12","B12"
"00000183817000000","2019","75110.00","362790.00","0","0","437900.00","340491.00","2019","2018","402930.00",".00","069 LEWIS PROPERTY TAX SERVICES","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","272393","272393","281442","272393","272393","0","","","","","","","N","00000183817000000","1","","RES","","000189101500800","","04","A11"
"00000314215000000","2019","29230.00","3750.00","0","0","32980.00","32980.00","2019","2018","27490.00",".00","994 NTH  DEGREE INC/DBA","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","32980","32980","32980","32980","32980","0","","","","","","","N","00000314215000000","1","","COM","","000428302201400","","OFFICE BUILDING","F10"
"26548500170300000","2019","162860.00","45000.00","0","0","207860.00","174065.00","2019","2018","191560.00",".00","993 CAMERON APPRAISAL GROUP","GARLAND","DALLAS COUNTY","RICHARDSON ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","160140","139252","131659","139252","139252","0","","","","","","","N","26548500170300000","1","","RES","","","","14","A11"
"008818000D0400000","2019","140890.00","25000.00","0","0","165890.00","165890.00","2019","2018","165890.00",".00","993 CAMERON APPRAISAL GROUP","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","165890","165890","165890","165890","165890","0","","","","","","","N","008818000D0400000","2","","RES","","","","14","A11"
"008818000D0420000","2019","135000.00","25000.00","0","0","160000.00","160000.00","2019","2018","165100.00",".00","993 CAMERON APPRAISAL GROUP","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","160000","160000","160000","160000","160000","0","","","","","","","N","008818000D0420000","2","","RES","","","","14","A11"
"008818000D0470000","2019","127740.00","25000.00","0","0","152740.00","152740.00","2018","2017","136450.00",".00","993 CAMERON APPRAISAL GROUP","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","152740","152740","152740","152740","152740","0","","","","","","","N","008818000D0470000","1","","RES","","","","14","A11"
"00000627733000000","2019","128560.00","14000.00","0","0","142560.00","142560.00","2019","2018","145500.00",".00","993 CAMERON APPRAISAL GROUP","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","142560","142560","142560","142560","142560","0","","","","","","","N","00000627733000000","1","","RES","","000672100104600","","12","A11"
"00000717340000000","2019","306850.00","115000.00","0","0","421850.00","421850.00","2019","2018","331770.00","90080.00","069 LEWIS PROPERTY TAX SERVICES","DALLAS","DALLAS COUNTY","RICHARDSON ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","337480","337480","354665","337480","337480","0","","","","","","","N","00000717340000000","1","","RES","","000731601200100","","21","A11"
"00C07600000A00204","2019","65500.00","44280.00","0","0","109780.00","109780.00","2019","2018","85000.00",".00","069 LEWIS PROPERTY TAX SERVICES","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","109780","109780","109780","109780","109780","0","","","","","","","N","CONDO00C0760CONDO","2","","RES","","","","CONDOMINIUM","A13"
"180066300121R0000","2019","900000.00","300000.00","0","0","1200000.00","1200000.00","2019","2018","1100000.00",".00","993 CAMERON APPRAISAL GROUP","COPPELL","DALLAS COUNTY","COPPELL ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","1140000","960000","1175000","960000","960000","0","","","","","","","N","180066300121R0000","2","","RES","","","","23","A11"
"24182500050050000","2019","219980.00","120000.00","0","0","339980.00","339980.00","2019","2018","329820.00",".00","069 LEWIS PROPERTY TAX SERVICES","FARMERS BRANCH","DALLAS COUNTY","CARROLLTON-FARMERS BRANCH ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","271984","271984","314980","271984","271984","0","","","","","","","N","24182500050050000","1","","RES","","1983750500","","18","A11"
"00000402322000000","2019","876720.00","672000.00","0","0","1548720.00","1548720.00","2019","2018","1505910.00",".00","069 LEWIS PROPERTY TAX SERVICES","DALLAS","DALLAS COUNTY","HIGHLAND PARK ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","1238976","1238976","1213976","1238976","1238976","0","","","","","","","N","00000402322000000","2","","RES","","000545000400600","","23","A11"
"00000185413000000","2019","50000.00","520000.00","0","0","570000.00","570000.00","2019","2018","570000.00",".00","069 LEWIS PROPERTY TAX SERVICES","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","570000","570000","570000","570000","570000","0","","","","","","","N","00000185413000000","3","","COM","","000191402501500","","APARTMENT (BRICK EXTERIOR)","B11"
"00000405823000000","2019","1045000.00","485000.00","0","0","1530000.00","1530000.00","2019","2018","1568780.00",".00","442 RAINBOLT & ALEXANDER INC","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","1224000","1224000","1352000","1224000","1224000","0","","","","","","","N","00000405823000000","2","","RES","","000546500201300","","24","A11"
"00870900040090000","2019","173310.00","38000.00","0","0","211310.00","211310.00","2019","2017","174310.00",".00","H06 HINES JACK/ RONALD HINES","DALLAS","DALLAS COUNTY","DUNCANVILLE ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","211310","211310","211310","211310","211310","0","","","","","","","N","00870900040090000","1","","RES","","","","16","A11"
"221194500001A0000","2019","3452930.00","247070.00","0","0","3700000.00","3700000.00","2019","2017","3470420.00",".00","069 LEWIS PROPERTY TAX SERVICES","DUNCANVILLE","DALLAS COUNTY","DUNCANVILLE ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","3700000","3700000","3700000","3700000","3700000","0","","","","","","","N","221194500001A0000","3","","COM","","","","MINI-WAREHOUSE","F10"
"22121900060180000","2019","94880.00","18000.00","0","0","112880.00","112880.00","2019","2016","112880.00",".00","993 CAMERON APPRAISAL GROUP","DUNCANVILLE","DALLAS COUNTY","DUNCANVILLE ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","112880","112880","112880","112880","112880","0","","","","","","","N","22121900060180000","1","","RES","","","","16","B12"
"008818000D0370000","2019","143790.00","25000.00","0","0","168790.00","168790.00","2018","2017","153590.00",".00","993 CAMERON APPRAISAL GROUP","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","168790","168790","168790","168790","168790","0","","","","","","","N","008818000D0370000","1","","RES","","","","14","A11"
"008825000C0150000","2019","136500.00","35000.00","0","0","171500.00","171500.00","2019","2016","128100.00",".00","993 CAMERON APPRAISAL GROUP","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","171500","171500","171500","171500","171500","0","","","","","","","N","008825000C0150000","1","","RES","","","","14","A11"
"00000390418000000","2019","18690.00","17000.00","0","0","35690.00","35690.00","2019","2016","35690.00",".00","607 FAIRTAX GROUP LLC","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","35690","35690","35690","35690","35690","0","","","","","","","N","00000390418000000","3","","RES","","000537501401200","","12","B12"
"274061400A0170000","2019",".00","60000.00","0","0","60000.00","60000.00","2019","2018","",".00","993 CAMERON APPRAISAL GROUP","GLENN HEIGHTS","DALLAS COUNTY","DESOTO ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","60000","60000","60000","60000","60000","0","","","","","","","N","274061400A0170000","1","","RES","","","","LAND ONLY","C11"
"180081000Q0310100","2019","111240.00","36000.00","0","0","147240.00","147240.00","2018","2017","133240.00",".00","993 CAMERON APPRAISAL GROUP","COPPELL","DALLAS COUNTY","CARROLLTON-FARMERS BRANCH ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".73",".73",".73",".73",".73",".00","147240","147240","147240","147240","147240","0","","","","","","","N","180081000Q0310100","1","","RES","","","","14","A11"
"00000185539000000","2019","206870.00","268130.00","0","0","475000.00","475000.00","2019","2018","417410.00",".00","069 LEWIS PROPERTY TAX SERVICES","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","475000","475000","475000","475000","475000","0","","","","","","","N","00000185539000000","1","","RES","","0000000000000000000000000","","08","B12"
"00000185578000000","2019","155600.00","312900.00","0","0","468500.00","468500.00","2019","2018","383910.00",".00","069 LEWIS PROPERTY TAX SERVICES","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","468500","468500","468500","468500","468500","0","","","","","","","N","00000185578000000","2","","RES","","000191600500300","","08","B12"
"22135400010010000","2019","377750.00","155250.00","0","0","533000.00","533000.00","2019","2018","525880.00",".00","069 LEWIS PROPERTY TAX SERVICES","DUNCANVILLE","DALLAS COUNTY","DUNCANVILLE ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","533000","533000","533000","533000","533000","0","","","","","","","N","22135400010010000","1","","COM","","","","FAST FOOD RESTAURANT","F10"
"00000342883000000","2019","91420.00","295000.00","0","0","386420.00","386420.00","2019","2018","360000.00",".00","945 NATIONAL REALTY CONSULTANTS","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","386420","386420","386420","386420","386420","0","","","","","","","N","00000342883000000","2","","RES","","000484501401800","","13","A11"
"00000358497760000","2019","409900.00","97750.00","0","0","507650.00","501380.00","2019","2018","455800.00",".00","069 LEWIS PROPERTY TAX SERVICES","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","401104","401104","426242","401104","401104","0","","","","","","","N","00000358497760000","2","","RES","","","","21","A12"
"26569500010150000","2019","103600.00","36000.00","0","0","139600.00","139600.00","2019","2018","132690.00",".00","993 CAMERON APPRAISAL GROUP","GARLAND","DALLAS COUNTY","GARLAND ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","139600","139600","139600","139600","139600","0","","","","","","","N","26569500010150000","1","","RES","","","","15","A11"
